11C,
3745.96014,-0.00069
3745.25215,-0.0007
3744.54416,-0.00071
3743.83618,-0.00073
3743.12819,-0.00074
3742.4202,-0.00075
3741.71221,-0.00077
3741.00423,-0.00078
3740.29624,-0.00079
3739.58825,-0.0008
3738.88026,-0.00081
3738.17228,-0.00082
3737.46429,-0.00083
3736.7563,-0.00084
3736.04832,-0.00085
3735.34033,-0.00086
3734.63234,-0.00087
3733.92435,-0.00087
3733.21637,-0.00088
3732.50838,-0.00088
3731.80039,-0.00089
3731.09241,-0.00089
3730.38442,-0.00089
3729.67643,-0.00089
3728.96844,-0.00089
3728.26046,-0.00089
3727.55247,-0.0009
3726.84448,-0.0009
3726.1365,-0.0009
3725.42851,-0.0009
3724.72052,-0.00091
3724.01253,-0.00091
3723.30455,-0.00092
3722.59656,-0.00093
3721.88857,-0.00094
3721.18059,-0.00095
3720.4726,-0.00096
3719.76461,-0.00098
3719.05662,-0.001
3718.34864,-0.00102
3717.64065,-0.00105
3716.93266,-0.00107
3716.22468,-0.0011
3715.51669,-0.00113
3714.8087,-0.00116
3714.10071,-0.00119
3713.39273,-0.00122
3712.68474,-0.00125
3711.97675,-0.00129
3711.26877,-0.00132
3710.56078,-0.00135
3709.85279,-0.00138
3709.1448,-0.00141
3708.43682,-0.00144
3707.72883,-0.00147
3707.02084,-0.0015
3706.31285,-0.00153
3705.60487,-0.00156
3704.89688,-0.00159
3704.18889,-0.00161
3703.48091,-0.00164
3702.77292,-0.00166
3702.06493,-0.00169
3701.35694,-0.00171
3700.64896,-0.00174
3699.94097,-0.00177
3699.23298,-0.00179
3698.525,-0.00182
3697.81701,-0.00185
3697.10902,-0.00188
3696.40103,-0.00191
3695.69305,-0.00194
3694.98506,-0.00197
3694.27707,-0.002
3693.56909,-0.00204
3692.8611,-0.00207
3692.15311,-0.00211
3691.44512,-0.00214
3690.73714,-0.00218
3690.02915,-0.00221
3689.32116,-0.00225
3688.61318,-0.00228
3687.90519,-0.00232
3687.1972,-0.00235
3686.48921,-0.00239
3685.78123,-0.00242
3685.07324,-0.00245
3684.36525,-0.00249
3683.65727,-0.00252
3682.94928,-0.00255
3682.24129,-0.00259
3681.5333,-0.00262
3680.82532,-0.00266
3680.11733,-0.0027
3679.40934,-0.00274
3678.70136,-0.00279
3677.99337,-0.00283
3677.28538,-0.00288
3676.57739,-0.00293
3675.86941,-0.00299
3675.16142,-0.00305
3674.45343,-0.00311
3673.74544,-0.00318
3673.03746,-0.00324
3672.32947,-0.00331
3671.62148,-0.00338
3670.9135,-0.00346
3670.20551,-0.00353
3669.49752,-0.00361
3668.78953,-0.00369
3668.08155,-0.00377
3667.37356,-0.00385
3666.66557,-0.00393
3665.95759,-0.00401
3665.2496,-0.0041
3664.54161,-0.00418
3663.83362,-0.00427
3663.12564,-0.00435
3662.41765,-0.00444
3661.70966,-0.00453
3661.00168,-0.00462
3660.29369,-0.00471
3659.5857,-0.0048
3658.87771,-0.00489
3658.16973,-0.00499
3657.46174,-0.00508
3656.75375,-0.00518
3656.04577,-0.00528
3655.33778,-0.00538
3654.62979,-0.00548
3653.9218,-0.00559
3653.21382,-0.00569
3652.50583,-0.0058
3651.79784,-0.0059
3651.08986,-0.00601
3650.38187,-0.00611
3649.67388,-0.00622
3648.96589,-0.00632
3648.25791,-0.00643
3647.54992,-0.00653
3646.84193,-0.00663
3646.13395,-0.00673
3645.42596,-0.00682
3644.71797,-0.00691
3644.00998,-0.007
3643.302,-0.00709
3642.59401,-0.00718
3641.88602,-0.00726
3641.17803,-0.00734
3640.47005,-0.00742
3639.76206,-0.00749
3639.05407,-0.00757
3638.34609,-0.00764
3637.6381,-0.00771
3636.93011,-0.00779
3636.22212,-0.00786
3635.51414,-0.00793
3634.80615,-0.008
3634.09816,-0.00808
3633.39018,-0.00815
3632.68219,-0.00823
3631.9742,-0.0083
3631.26621,-0.00838
3630.55823,-0.00846
3629.85024,-0.00853
3629.14225,-0.00861
3628.43427,-0.00869
3627.72628,-0.00877
3627.01829,-0.00885
3626.3103,-0.00893
3625.60232,-0.00901
3624.89433,-0.00908
3624.18634,-0.00916
3623.47836,-0.00923
3622.77037,-0.0093
3622.06238,-0.00937
3621.35439,-0.00944
3620.64641,-0.0095
3619.93842,-0.00956
3619.23043,-0.00962
3618.52245,-0.00968
3617.81446,-0.00973
3617.10647,-0.00978
3616.39848,-0.00983
3615.6905,-0.00987
3614.98251,-0.00991
3614.27452,-0.00995
3613.56654,-0.00999
3612.85855,-0.01003
3612.15056,-0.01006
3611.44257,-0.0101
3610.73459,-0.01013
3610.0266,-0.01016
3609.31861,-0.01019
3608.61063,-0.01022
3607.90264,-0.01025
3607.19465,-0.01028
3606.48666,-0.0103
3605.77868,-0.01033
3605.07069,-0.01036
3604.3627,-0.01038
3603.65471,-0.01041
3602.94673,-0.01044
3602.23874,-0.01046
3601.53075,-0.01049
3600.82277,-0.01052
3600.11478,-0.01055
3599.40679,-0.01058
3598.6988,-0.01061
3597.99082,-0.01064
3597.28283,-0.01067
3596.57484,-0.0107
3595.86686,-0.01073
3595.15887,-0.01076
3594.45088,-0.01079
3593.74289,-0.01082
3593.03491,-0.01084
3592.32692,-0.01087
3591.61893,-0.0109
3590.91095,-0.01092
3590.20296,-0.01094
3589.49497,-0.01096
3588.78698,-0.01098
3588.079,-0.011
3587.37101,-0.01102
3586.66302,-0.01104
3585.95504,-0.01105
3585.24705,-0.01106
3584.53906,-0.01108
3583.83107,-0.01109
3583.12309,-0.0111
3582.4151,-0.01112
3581.70711,-0.01113
3580.99913,-0.01114
3580.29114,-0.01115
3579.58315,-0.01117
3578.87516,-0.01118
3578.16718,-0.01119
3577.45919,-0.01121
3576.7512,-0.01122
3576.04322,-0.01124
3575.33523,-0.01125
3574.62724,-0.01126
3573.91925,-0.01128
3573.21127,-0.01129
3572.50328,-0.01131
3571.79529,-0.01133
3571.0873,-0.01134
3570.37932,-0.01136
3569.67133,-0.01138
3568.96334,-0.0114
3568.25536,-0.01142
3567.54737,-0.01144
3566.83938,-0.01146
3566.13139,-0.01148
3565.42341,-0.0115
3564.71542,-0.01152
3564.00743,-0.01154
3563.29945,-0.01156
3562.59146,-0.01158
3561.88347,-0.0116
3561.17548,-0.01162
3560.4675,-0.01164
3559.75951,-0.01166
3559.05152,-0.01168
3558.34354,-0.0117
3557.63555,-0.01171
3556.92756,-0.01173
3556.21957,-0.01175
3555.51159,-0.01177
3554.8036,-0.01178
3554.09561,-0.0118
3553.38763,-0.01182
3552.67964,-0.01183
3551.97165,-0.01185
3551.26366,-0.01186
3550.55568,-0.01188
3549.84769,-0.01189
3549.1397,-0.01191
3548.43172,-0.01192
3547.72373,-0.01194
3547.01574,-0.01195
3546.30775,-0.01196
3545.59977,-0.01197
3544.89178,-0.01198
3544.18379,-0.01199
3543.47581,-0.012
3542.76782,-0.01201
3542.05983,-0.01202
3541.35184,-0.01202
3540.64386,-0.01203
3539.93587,-0.01203
3539.22788,-0.01204
3538.51989,-0.01204
3537.81191,-0.01205
3537.10392,-0.01205
3536.39593,-0.01206
3535.68795,-0.01207
3534.97996,-0.01207
3534.27197,-0.01208
3533.56398,-0.0121
3532.856,-0.01211
3532.14801,-0.01212
3531.44002,-0.01214
3530.73204,-0.01216
3530.02405,-0.01218
3529.31606,-0.0122
3528.60807,-0.01222
3527.90009,-0.01225
3527.1921,-0.01227
3526.48411,-0.0123
3525.77613,-0.01232
3525.06814,-0.01235
3524.36015,-0.01237
3523.65216,-0.0124
3522.94418,-0.01242
3522.23619,-0.01244
3521.5282,-0.01246
3520.82022,-0.01248
3520.11223,-0.0125
3519.40424,-0.01252
3518.69625,-0.01254
3517.98827,-0.01256
3517.28028,-0.01258
3516.57229,-0.0126
3515.86431,-0.01261
3515.15632,-0.01263
3514.44833,-0.01265
3513.74034,-0.01267
3513.03236,-0.01269
3512.32437,-0.01271
3511.61638,-0.01273
3510.9084,-0.01275
3510.20041,-0.01278
3509.49242,-0.0128
3508.78443,-0.01283
3508.07645,-0.01285
3507.36846,-0.01288
3506.66047,-0.01291
3505.95248,-0.01294
3505.2445,-0.01297
3504.53651,-0.013
3503.82852,-0.01304
3503.12054,-0.01307
3502.41255,-0.01311
3501.70456,-0.01315
3500.99657,-0.01319
3500.28859,-0.01323
3499.5806,-0.01328
3498.87261,-0.01332
3498.16463,-0.01337
3497.45664,-0.01342
3496.74865,-0.01346
3496.04066,-0.01351
3495.33268,-0.01356
3494.62469,-0.01361
3493.9167,-0.01365
3493.20872,-0.0137
3492.50073,-0.01375
3491.79274,-0.01379
3491.08475,-0.01383
3490.37677,-0.01387
3489.66878,-0.01391
3488.96079,-0.01395
3488.25281,-0.01399
3487.54482,-0.01402
3486.83683,-0.01406
3486.12884,-0.01409
3485.42086,-0.01412
3484.71287,-0.01416
3484.00488,-0.01419
3483.2969,-0.01422
3482.58891,-0.01425
3481.88092,-0.01429
3481.17293,-0.01432
3480.46495,-0.01436
3479.75696,-0.01439
3479.04897,-0.01443
3478.34099,-0.01446
3477.633,-0.0145
3476.92501,-0.01454
3476.21702,-0.01458
3475.50904,-0.01461
3474.80105,-0.01465
3474.09306,-0.01469
3473.38507,-0.01473
3472.67709,-0.01477
3471.9691,-0.01481
3471.26111,-0.01486
3470.55313,-0.0149
3469.84514,-0.01494
3469.13715,-0.01498
3468.42916,-0.01502
3467.72118,-0.01506
3467.01319,-0.0151
3466.3052,-0.01514
3465.59722,-0.01518
3464.88923,-0.01522
3464.18124,-0.01526
3463.47325,-0.0153
3462.76527,-0.01534
3462.05728,-0.01538
3461.34929,-0.01542
3460.64131,-0.01546
3459.93332,-0.01551
3459.22533,-0.01555
3458.51734,-0.0156
3457.80936,-0.01564
3457.10137,-0.01569
3456.39338,-0.01574
3455.6854,-0.01579
3454.97741,-0.01584
3454.26942,-0.0159
3453.56143,-0.01595
3452.85345,-0.016
3452.14546,-0.01605
3451.43747,-0.0161
3450.72949,-0.01615
3450.0215,-0.0162
3449.31351,-0.01625
3448.60552,-0.0163
3447.89754,-0.01635
3447.18955,-0.01639
3446.48156,-0.01643
3445.77358,-0.01647
3445.06559,-0.01651
3444.3576,-0.01655
3443.64961,-0.01659
3442.94163,-0.01663
3442.23364,-0.01667
3441.52565,-0.0167
3440.81766,-0.01674
3440.10968,-0.01678
3439.40169,-0.01682
3438.6937,-0.01686
3437.98572,-0.0169
3437.27773,-0.01694
3436.56974,-0.01699
3435.86175,-0.01704
3435.15377,-0.01709
3434.44578,-0.01714
3433.73779,-0.01719
3433.02981,-0.01725
3432.32182,-0.01731
3431.61383,-0.01737
3430.90584,-0.01743
3430.19786,-0.01749
3429.48987,-0.01756
3428.78188,-0.01763
3428.0739,-0.01769
3427.36591,-0.01776
3426.65792,-0.01783
3425.94993,-0.01789
3425.24195,-0.01796
3424.53396,-0.01802
3423.82597,-0.01808
3423.11799,-0.01814
3422.41,-0.0182
3421.70201,-0.01826
3420.99402,-0.01831
3420.28604,-0.01836
3419.57805,-0.01841
3418.87006,-0.01846
3418.16208,-0.0185
3417.45409,-0.01854
3416.7461,-0.01858
3416.03811,-0.01862
3415.33013,-0.01866
3414.62214,-0.0187
3413.91415,-0.01874
3413.20617,-0.01877
3412.49818,-0.01881
3411.79019,-0.01885
3411.0822,-0.01889
3410.37422,-0.01893
3409.66623,-0.01897
3408.95824,-0.01902
3408.25025,-0.01906
3407.54227,-0.0191
3406.83428,-0.01915
3406.12629,-0.0192
3405.41831,-0.01924
3404.71032,-0.01929
3404.00233,-0.01933
3403.29434,-0.01938
3402.58636,-0.01942
3401.87837,-0.01947
3401.17038,-0.01951
3400.4624,-0.01955
3399.75441,-0.01959
3399.04642,-0.01963
3398.33843,-0.01966
3397.63045,-0.01969
3396.92246,-0.01973
3396.21447,-0.01976
3395.50649,-0.01979
3394.7985,-0.01981
3394.09051,-0.01984
3393.38252,-0.01987
3392.67454,-0.01989
3391.96655,-0.01992
3391.25856,-0.01994
3390.55058,-0.01997
3389.84259,-0.02
3389.1346,-0.02003
3388.42661,-0.02006
3387.71863,-0.02009
3387.01064,-0.02013
3386.30265,-0.02016
3385.59467,-0.0202
3384.88668,-0.02023
3384.17869,-0.02027
3383.4707,-0.02031
3382.76272,-0.02035
3382.05473,-0.02039
3381.34674,-0.02043
3380.63876,-0.02048
3379.93077,-0.02052
3379.22278,-0.02056
3378.51479,-0.0206
3377.80681,-0.02064
3377.09882,-0.02068
3376.39083,-0.02071
3375.68284,-0.02075
3374.97486,-0.02079
3374.26687,-0.02082
3373.55888,-0.02086
3372.8509,-0.0209
3372.14291,-0.02093
3371.43492,-0.02097
3370.72693,-0.021
3370.01895,-0.02104
3369.31096,-0.02107
3368.60297,-0.02111
3367.89499,-0.02114
3367.187,-0.02118
3366.47901,-0.02121
3365.77102,-0.02125
3365.06304,-0.02128
3364.35505,-0.02131
3363.64706,-0.02134
3362.93908,-0.02137
3362.23109,-0.02139
3361.5231,-0.02142
3360.81511,-0.02144
3360.10713,-0.02146
3359.39914,-0.02148
3358.69115,-0.02149
3357.98317,-0.02151
3357.27518,-0.02152
3356.56719,-0.02152
3355.8592,-0.02153
3355.15122,-0.02153
3354.44323,-0.02154
3353.73524,-0.02153
3353.02726,-0.02153
3352.31927,-0.02153
3351.61128,-0.02152
3350.90329,-0.02152
3350.19531,-0.02151
3349.48732,-0.0215
3348.77933,-0.02149
3348.07135,-0.02148
3347.36336,-0.02147
3346.65537,-0.02146
3345.94738,-0.02145
3345.2394,-0.02144
3344.53141,-0.02143
3343.82342,-0.02143
3343.11543,-0.02142
3342.40745,-0.02141
3341.69946,-0.0214
3340.99147,-0.02139
3340.28349,-0.02139
3339.5755,-0.02138
3338.86751,-0.02138
3338.15952,-0.02137
3337.45154,-0.02137
3336.74355,-0.02137
3336.03556,-0.02136
3335.32758,-0.02136
3334.61959,-0.02136
3333.9116,-0.02136
3333.20361,-0.02135
3332.49563,-0.02135
3331.78764,-0.02135
3331.07965,-0.02135
3330.37167,-0.02134
3329.66368,-0.02134
3328.95569,-0.02134
3328.2477,-0.02133
3327.53972,-0.02132
3326.83173,-0.02132
3326.12374,-0.02131
3325.41576,-0.0213
3324.70777,-0.02129
3323.99978,-0.02128
3323.29179,-0.02126
3322.58381,-0.02125
3321.87582,-0.02124
3321.16783,-0.02122
3320.45985,-0.02121
3319.75186,-0.02119
3319.04387,-0.02118
3318.33588,-0.02117
3317.6279,-0.02115
3316.91991,-0.02114
3316.21192,-0.02113
3315.50394,-0.02112
3314.79595,-0.02112
3314.08796,-0.02111
3313.37997,-0.0211
3312.67199,-0.0211
3311.964,-0.0211
3311.25601,-0.02109
3310.54802,-0.02109
3309.84004,-0.02109
3309.13205,-0.02108
3308.42406,-0.02108
3307.71608,-0.02107
3307.00809,-0.02106
3306.3001,-0.02105
3305.59211,-0.02104
3304.88413,-0.02103
3304.17614,-0.02101
3303.46815,-0.02099
3302.76017,-0.02097
3302.05218,-0.02094
3301.34419,-0.02092
3300.6362,-0.02089
3299.92822,-0.02086
3299.22023,-0.02083
3298.51224,-0.0208
3297.80426,-0.02077
3297.09627,-0.02074
3296.38828,-0.02071
3295.68029,-0.02067
3294.97231,-0.02064
3294.26432,-0.02062
3293.55633,-0.02059
3292.84835,-0.02057
3292.14036,-0.02054
3291.43237,-0.02052
3290.72438,-0.02051
3290.0164,-0.02049
3289.30841,-0.02048
3288.60042,-0.02047
3287.89244,-0.02047
3287.18445,-0.02046
3286.47646,-0.02046
3285.76847,-0.02046
3285.06049,-0.02046
3284.3525,-0.02046
3283.64451,-0.02046
3282.93653,-0.02046
3282.22854,-0.02046
3281.52055,-0.02046
3280.81256,-0.02046
3280.10458,-0.02046
3279.39659,-0.02046
3278.6886,-0.02046
3277.98061,-0.02045
3277.27263,-0.02045
3276.56464,-0.02044
3275.85665,-0.02043
3275.14867,-0.02043
3274.44068,-0.02042
3273.73269,-0.02041
3273.0247,-0.0204
3272.31672,-0.02039
3271.60873,-0.02038
3270.90074,-0.02037
3270.19276,-0.02036
3269.48477,-0.02035
3268.77678,-0.02034
3268.06879,-0.02033
3267.36081,-0.02032
3266.65282,-0.02031
3265.94483,-0.0203
3265.23685,-0.02029
3264.52886,-0.02028
3263.82087,-0.02028
3263.11288,-0.02027
3262.4049,-0.02026
3261.69691,-0.02026
3260.98892,-0.02025
3260.28094,-0.02025
3259.57295,-0.02025
3258.86496,-0.02025
3258.15697,-0.02025
3257.44899,-0.02025
3256.741,-0.02025
3256.03301,-0.02025
3255.32503,-0.02026
3254.61704,-0.02027
3253.90905,-0.02027
3253.20106,-0.02028
3252.49308,-0.02029
3251.78509,-0.0203
3251.0771,-0.02031
3250.36912,-0.02032
3249.66113,-0.02032
3248.95314,-0.02033
3248.24515,-0.02034
3247.53717,-0.02035
3246.82918,-0.02036
3246.12119,-0.02037
3245.4132,-0.02038
3244.70522,-0.02039
3243.99723,-0.02039
3243.28924,-0.0204
3242.58126,-0.02041
3241.87327,-0.02041
3241.16528,-0.02042
3240.45729,-0.02042
3239.74931,-0.02043
3239.04132,-0.02043
3238.33333,-0.02043
3237.62535,-0.02044
3236.91736,-0.02044
3236.20937,-0.02044
3235.50138,-0.02044
3234.7934,-0.02043
3234.08541,-0.02043
3233.37742,-0.02043
3232.66944,-0.02042
3231.96145,-0.02041
3231.25346,-0.0204
3230.54547,-0.0204
3229.83749,-0.02039
3229.1295,-0.02037
3228.42151,-0.02036
3227.71353,-0.02035
3227.00554,-0.02034
3226.29755,-0.02032
3225.58956,-0.02031
3224.88158,-0.02029
3224.17359,-0.02028
3223.4656,-0.02026
3222.75762,-0.02025
3222.04963,-0.02023
3221.34164,-0.02021
3220.63365,-0.0202
3219.92567,-0.02018
3219.21768,-0.02016
3218.50969,-0.02015
3217.80171,-0.02013
3217.09372,-0.02011
3216.38573,-0.0201
3215.67774,-0.02009
3214.96976,-0.02007
3214.26177,-0.02006
3213.55378,-0.02005
3212.84579,-0.02004
3212.13781,-0.02003
3211.42982,-0.02002
3210.72183,-0.02
3210.01385,-0.01999
3209.30586,-0.01998
3208.59787,-0.01997
3207.88988,-0.01996
3207.1819,-0.01994
3206.47391,-0.01993
3205.76592,-0.01991
3205.05794,-0.01989
3204.34995,-0.01987
3203.64196,-0.01984
3202.93397,-0.01982
3202.22599,-0.01979
3201.518,-0.01976
3200.81001,-0.01972
3200.10203,-0.01969
3199.39404,-0.01965
3198.68605,-0.01962
3197.97806,-0.01958
3197.27008,-0.01954
3196.56209,-0.0195
3195.8541,-0.01946
3195.14612,-0.01942
3194.43813,-0.01937
3193.73014,-0.01933
3193.02215,-0.01928
3192.31417,-0.01924
3191.60618,-0.01919
3190.89819,-0.01914
3190.19021,-0.01909
3189.48222,-0.01904
3188.77423,-0.01899
3188.06624,-0.01894
3187.35826,-0.01888
3186.65027,-0.01882
3185.94228,-0.01876
3185.2343,-0.0187
3184.52631,-0.01864
3183.81832,-0.01857
3183.11033,-0.01851
3182.40235,-0.01844
3181.69436,-0.01837
3180.98637,-0.0183
3180.27838,-0.01823
3179.5704,-0.01816
3178.86241,-0.01808
3178.15442,-0.01801
3177.44644,-0.01793
3176.73845,-0.01786
3176.03046,-0.01778
3175.32247,-0.0177
3174.61449,-0.01763
3173.9065,-0.01755
3173.19851,-0.01747
3172.49053,-0.01739
