18B,
3895.34543,-2e-05
3894.63744,-2e-05
3893.92946,-3e-05
3893.22147,-4e-05
3892.51348,-5e-05
3891.80549,-5e-05
3891.09751,-6e-05
3890.38952,-7e-05
3889.68153,-8e-05
3888.97355,-9e-05
3888.26556,-0.0001
3887.55757,-0.00011
3886.84958,-0.00012
3886.1416,-0.00012
3885.43361,-0.00013
3884.72562,-0.00014
3884.01764,-0.00014
3883.30965,-0.00015
3882.60166,-0.00015
3881.89367,-0.00015
3881.18569,-0.00015
3880.4777,-0.00014
3879.76971,-0.00014
3879.06173,-0.00013
3878.35374,-0.00012
3877.64575,-0.00011
3876.93776,-0.0001
3876.22978,-8e-05
3875.52179,-7e-05
3874.8138,-6e-05
3874.10582,-4e-05
3873.39783,-3e-05
3872.68984,-1e-05
3871.98185,0.0
3871.27387,2e-05
3870.56588,3e-05
3869.85789,4e-05
3869.1499,5e-05
3868.44192,6e-05
3867.73393,7e-05
3867.02594,8e-05
3866.31796,9e-05
3865.60997,0.0001
3864.90198,0.00011
3864.19399,0.00011
3863.48601,0.00012
3862.77802,0.00012
3862.07003,0.00013
3861.36205,0.00013
3860.65406,0.00013
3859.94607,0.00013
3859.23808,0.00013
3858.5301,0.00013
3857.82211,0.00013
3857.11412,0.00013
3856.40614,0.00012
3855.69815,0.00012
3854.99016,0.00011
3854.28217,0.0001
3853.57419,9e-05
3852.8662,8e-05
3852.15821,7e-05
3851.45023,6e-05
3850.74224,5e-05
3850.03425,4e-05
3849.32626,3e-05
3848.61828,2e-05
3847.91029,1e-05
3847.2023,0.0
3846.49432,-1e-05
3845.78633,-1e-05
3845.07834,-2e-05
3844.37035,-2e-05
3843.66237,-3e-05
3842.95438,-3e-05
3842.24639,-3e-05
3841.53841,-3e-05
3840.83042,-3e-05
3840.12243,-2e-05
3839.41444,-2e-05
3838.70646,-1e-05
3837.99847,-1e-05
3837.29048,0.0
3836.58249,0.0
3835.87451,1e-05
3835.16652,1e-05
3834.45853,2e-05
3833.75055,2e-05
3833.04256,3e-05
3832.33457,3e-05
3831.62658,3e-05
3830.9186,3e-05
3830.21061,3e-05
3829.50262,3e-05
3828.79464,3e-05
3828.08665,3e-05
3827.37866,3e-05
3826.67067,3e-05
3825.96269,3e-05
3825.2547,3e-05
3824.54671,2e-05
3823.83873,2e-05
3823.13074,2e-05
3822.42275,1e-05
3821.71476,1e-05
3821.00678,1e-05
3820.29879,0.0
3819.5908,-1e-05
3818.88282,-1e-05
3818.17483,-2e-05
3817.46684,-3e-05
3816.75885,-4e-05
3816.05087,-6e-05
3815.34288,-7e-05
3814.63489,-8e-05
3813.92691,-0.0001
3813.21892,-0.00011
3812.51093,-0.00013
3811.80294,-0.00014
3811.09496,-0.00016
3810.38697,-0.00018
3809.67898,-0.00019
3808.971,-0.0002
3808.26301,-0.00022
3807.55502,-0.00023
3806.84703,-0.00024
3806.13905,-0.00025
3805.43106,-0.00026
3804.72307,-0.00026
3804.01508,-0.00027
3803.3071,-0.00027
3802.59911,-0.00028
3801.89112,-0.00028
3801.18314,-0.00029
3800.47515,-0.00029
3799.76716,-0.00029
3799.05917,-0.0003
3798.35119,-0.0003
3797.6432,-0.00031
3796.93521,-0.00031
3796.22723,-0.00032
3795.51924,-0.00032
3794.81125,-0.00033
3794.10326,-0.00034
3793.39528,-0.00034
3792.68729,-0.00035
3791.9793,-0.00036
3791.27132,-0.00036
3790.56333,-0.00037
3789.85534,-0.00038
3789.14735,-0.00038
3788.43937,-0.00039
3787.73138,-0.00039
3787.02339,-0.00039
3786.31541,-0.0004
3785.60742,-0.0004
3784.89943,-0.0004
3784.19144,-0.0004
3783.48346,-0.0004
3782.77547,-0.0004
3782.06748,-0.0004
3781.3595,-0.0004
3780.65151,-0.0004
3779.94352,-0.0004
3779.23553,-0.00041
3778.52755,-0.00041
3777.81956,-0.00041
3777.11157,-0.00041
3776.40359,-0.00041
3775.6956,-0.00041
3774.98761,-0.00042
3774.27962,-0.00042
3773.57164,-0.00042
3772.86365,-0.00042
3772.15566,-0.00042
3771.44767,-0.00042
3770.73969,-0.00042
3770.0317,-0.00042
3769.32371,-0.00042
3768.61573,-0.00041
3767.90774,-0.00041
3767.19975,-0.0004
3766.49176,-0.00039
3765.78378,-0.00038
3765.07579,-0.00037
3764.3678,-0.00036
3763.65982,-0.00034
3762.95183,-0.00033
3762.24384,-0.00031
3761.53585,-0.00029
3760.82787,-0.00027
3760.11988,-0.00025
3759.41189,-0.00023
3758.70391,-0.00021
3757.99592,-0.00019
3757.28793,-0.00017
3756.57994,-0.00015
3755.87196,-0.00013
3755.16397,-0.00012
3754.45598,-0.0001
3753.748,-9e-05
3753.04001,-8e-05
3752.33202,-7e-05
3751.62403,-6e-05
3750.91605,-5e-05
3750.20806,-5e-05
3749.50007,-5e-05
3748.79209,-5e-05
3748.0841,-5e-05
3747.37611,-6e-05
3746.66812,-6e-05
3745.96014,-7e-05
3745.25215,-8e-05
3744.54416,-9e-05
3743.83618,-0.0001
3743.12819,-0.00012
3742.4202,-0.00013
3741.71221,-0.00015
3741.00423,-0.00017
3740.29624,-0.00018
3739.58825,-0.0002
3738.88026,-0.00022
3738.17228,-0.00024
3737.46429,-0.00026
3736.7563,-0.00028
3736.04832,-0.0003
3735.34033,-0.00032
3734.63234,-0.00034
3733.92435,-0.00036
3733.21637,-0.00039
3732.50838,-0.00041
3731.80039,-0.00043
3731.09241,-0.00045
3730.38442,-0.00047
3729.67643,-0.00049
3728.96844,-0.00051
3728.26046,-0.00053
3727.55247,-0.00055
3726.84448,-0.00057
3726.1365,-0.00059
3725.42851,-0.00061
3724.72052,-0.00063
3724.01253,-0.00065
3723.30455,-0.00067
3722.59656,-0.00069
3721.88857,-0.00071
3721.18059,-0.00073
3720.4726,-0.00075
3719.76461,-0.00078
3719.05662,-0.0008
3718.34864,-0.00082
3717.64065,-0.00084
3716.93266,-0.00086
3716.22468,-0.00089
3715.51669,-0.00091
3714.8087,-0.00093
3714.10071,-0.00096
3713.39273,-0.00098
3712.68474,-0.00101
3711.97675,-0.00103
3711.26877,-0.00106
3710.56078,-0.00108
3709.85279,-0.00111
3709.1448,-0.00114
3708.43682,-0.00117
3707.72883,-0.0012
3707.02084,-0.00123
3706.31285,-0.00126
3705.60487,-0.00129
3704.89688,-0.00133
3704.18889,-0.00136
3703.48091,-0.0014
3702.77292,-0.00144
3702.06493,-0.00147
3701.35694,-0.00151
3700.64896,-0.00155
3699.94097,-0.00159
3699.23298,-0.00162
3698.525,-0.00166
3697.81701,-0.0017
3697.10902,-0.00173
3696.40103,-0.00177
3695.69305,-0.0018
3694.98506,-0.00184
3694.27707,-0.00187
3693.56909,-0.0019
3692.8611,-0.00193
3692.15311,-0.00196
3691.44512,-0.00199
3690.73714,-0.00201
3690.02915,-0.00204
3689.32116,-0.00206
3688.61318,-0.00208
3687.90519,-0.00211
3687.1972,-0.00213
3686.48921,-0.00215
3685.78123,-0.00217
3685.07324,-0.00219
3684.36525,-0.00222
3683.65727,-0.00224
3682.94928,-0.00227
3682.24129,-0.00229
3681.5333,-0.00232
3680.82532,-0.00236
3680.11733,-0.00239
3679.40934,-0.00243
3678.70136,-0.00248
3677.99337,-0.00253
3677.28538,-0.00258
3676.57739,-0.00264
3675.86941,-0.0027
3675.16142,-0.00276
3674.45343,-0.00284
3673.74544,-0.00291
3673.03746,-0.00299
3672.32947,-0.00307
3671.62148,-0.00316
3670.9135,-0.00325
3670.20551,-0.00334
3669.49752,-0.00343
3668.78953,-0.00353
3668.08155,-0.00362
3667.37356,-0.00372
3666.66557,-0.00382
3665.95759,-0.00392
3665.2496,-0.00401
3664.54161,-0.00411
3663.83362,-0.0042
3663.12564,-0.0043
3662.41765,-0.00439
3661.70966,-0.00448
3661.00168,-0.00458
3660.29369,-0.00467
3659.5857,-0.00476
3658.87771,-0.00485
3658.16973,-0.00494
3657.46174,-0.00503
3656.75375,-0.00512
3656.04577,-0.00521
3655.33778,-0.0053
3654.62979,-0.00539
3653.9218,-0.00549
3653.21382,-0.00559
3652.50583,-0.00568
3651.79784,-0.00578
3651.08986,-0.00589
3650.38187,-0.00599
3649.67388,-0.00609
3648.96589,-0.0062
3648.25791,-0.0063
3647.54992,-0.00641
3646.84193,-0.00652
3646.13395,-0.00662
3645.42596,-0.00673
3644.71797,-0.00683
3644.00998,-0.00694
3643.302,-0.00704
3642.59401,-0.00714
3641.88602,-0.00724
3641.17803,-0.00734
3640.47005,-0.00743
3639.76206,-0.00753
3639.05407,-0.00762
3638.34609,-0.00771
3637.6381,-0.00779
3636.93011,-0.00788
3636.22212,-0.00796
3635.51414,-0.00804
3634.80615,-0.00812
3634.09816,-0.0082
3633.39018,-0.00828
3632.68219,-0.00836
3631.9742,-0.00843
3631.26621,-0.00851
3630.55823,-0.00859
3629.85024,-0.00866
3629.14225,-0.00874
3628.43427,-0.00881
3627.72628,-0.00888
3627.01829,-0.00895
3626.3103,-0.00902
3625.60232,-0.00909
3624.89433,-0.00916
3624.18634,-0.00922
3623.47836,-0.00928
3622.77037,-0.00934
3622.06238,-0.00939
3621.35439,-0.00945
3620.64641,-0.00949
3619.93842,-0.00954
3619.23043,-0.00959
3618.52245,-0.00963
3617.81446,-0.00967
3617.10647,-0.00971
3616.39848,-0.00974
3615.6905,-0.00978
3614.98251,-0.00981
3614.27452,-0.00984
3613.56654,-0.00988
3612.85855,-0.00991
3612.15056,-0.00994
3611.44257,-0.00998
3610.73459,-0.01001
3610.0266,-0.01004
3609.31861,-0.01008
3608.61063,-0.01011
3607.90264,-0.01014
3607.19465,-0.01018
3606.48666,-0.01021
3605.77868,-0.01024
3605.07069,-0.01028
3604.3627,-0.01031
3603.65471,-0.01034
3602.94673,-0.01037
3602.23874,-0.01041
3601.53075,-0.01044
3600.82277,-0.01047
3600.11478,-0.0105
3599.40679,-0.01053
3598.6988,-0.01055
3597.99082,-0.01058
3597.28283,-0.01061
3596.57484,-0.01064
3595.86686,-0.01066
3595.15887,-0.01069
3594.45088,-0.01071
3593.74289,-0.01073
3593.03491,-0.01076
3592.32692,-0.01078
3591.61893,-0.0108
3590.91095,-0.01083
3590.20296,-0.01085
3589.49497,-0.01087
3588.78698,-0.0109
3588.079,-0.01092
3587.37101,-0.01095
3586.66302,-0.01098
3585.95504,-0.011
3585.24705,-0.01103
3584.53906,-0.01106
3583.83107,-0.01109
3583.12309,-0.01113
3582.4151,-0.01116
3581.70711,-0.01119
3580.99913,-0.01122
3580.29114,-0.01125
3579.58315,-0.01128
3578.87516,-0.01131
3578.16718,-0.01134
3577.45919,-0.01137
3576.7512,-0.0114
3576.04322,-0.01142
3575.33523,-0.01144
3574.62724,-0.01146
3573.91925,-0.01148
3573.21127,-0.01149
3572.50328,-0.01151
3571.79529,-0.01152
3571.0873,-0.01154
3570.37932,-0.01155
3569.67133,-0.01156
3568.96334,-0.01157
3568.25536,-0.01158
3567.54737,-0.01159
3566.83938,-0.0116
3566.13139,-0.01161
3565.42341,-0.01162
3564.71542,-0.01164
3564.00743,-0.01165
3563.29945,-0.01166
3562.59146,-0.01167
3561.88347,-0.01168
3561.17548,-0.0117
3560.4675,-0.01171
3559.75951,-0.01172
3559.05152,-0.01174
3558.34354,-0.01175
3557.63555,-0.01176
3556.92756,-0.01177
3556.21957,-0.01178
3555.51159,-0.01179
3554.8036,-0.0118
3554.09561,-0.0118
3553.38763,-0.01181
3552.67964,-0.01181
3551.97165,-0.01182
3551.26366,-0.01182
3550.55568,-0.01183
3549.84769,-0.01184
3549.1397,-0.01184
3548.43172,-0.01185
3547.72373,-0.01186
3547.01574,-0.01187
3546.30775,-0.01188
3545.59977,-0.01189
3544.89178,-0.0119
3544.18379,-0.01192
3543.47581,-0.01193
3542.76782,-0.01195
3542.05983,-0.01197
3541.35184,-0.01199
3540.64386,-0.01201
3539.93587,-0.01203
3539.22788,-0.01205
3538.51989,-0.01207
3537.81191,-0.01209
3537.10392,-0.01212
3536.39593,-0.01214
3535.68795,-0.01216
3534.97996,-0.01218
3534.27197,-0.0122
3533.56398,-0.01222
3532.856,-0.01223
3532.14801,-0.01225
3531.44002,-0.01227
3530.73204,-0.01228
3530.02405,-0.0123
3529.31606,-0.01231
3528.60807,-0.01233
3527.90009,-0.01234
3527.1921,-0.01235
3526.48411,-0.01237
3525.77613,-0.01238
3525.06814,-0.01239
3524.36015,-0.0124
3523.65216,-0.01242
3522.94418,-0.01243
3522.23619,-0.01244
3521.5282,-0.01245
3520.82022,-0.01247
3520.11223,-0.01248
3519.40424,-0.01249
3518.69625,-0.01251
3517.98827,-0.01252
3517.28028,-0.01253
3516.57229,-0.01254
3515.86431,-0.01256
3515.15632,-0.01257
3514.44833,-0.01259
3513.74034,-0.0126
3513.03236,-0.01262
3512.32437,-0.01263
3511.61638,-0.01265
3510.9084,-0.01267
3510.20041,-0.01269
3509.49242,-0.01271
3508.78443,-0.01273
3508.07645,-0.01275
3507.36846,-0.01277
3506.66047,-0.0128
3505.95248,-0.01283
3505.2445,-0.01286
3504.53651,-0.01289
3503.82852,-0.01292
3503.12054,-0.01295
3502.41255,-0.01299
3501.70456,-0.01303
3500.99657,-0.01307
3500.28859,-0.01311
3499.5806,-0.01316
3498.87261,-0.0132
3498.16463,-0.01325
3497.45664,-0.01329
3496.74865,-0.01334
3496.04066,-0.01339
3495.33268,-0.01344
3494.62469,-0.01348
3493.9167,-0.01353
3493.20872,-0.01358
3492.50073,-0.01362
3491.79274,-0.01367
3491.08475,-0.01371
3490.37677,-0.01375
3489.66878,-0.01379
3488.96079,-0.01383
3488.25281,-0.01386
3487.54482,-0.0139
3486.83683,-0.01393
3486.12884,-0.01397
3485.42086,-0.014
3484.71287,-0.01404
3484.00488,-0.01407
3483.2969,-0.0141
3482.58891,-0.01413
3481.88092,-0.01416
3481.17293,-0.01419
3480.46495,-0.01423
3479.75696,-0.01426
3479.04897,-0.01429
3478.34099,-0.01432
3477.633,-0.01435
3476.92501,-0.01438
3476.21702,-0.01441
3475.50904,-0.01444
3474.80105,-0.01447
3474.09306,-0.0145
3473.38507,-0.01453
3472.67709,-0.01456
3471.9691,-0.01459
3471.26111,-0.01462
3470.55313,-0.01465
3469.84514,-0.01468
3469.13715,-0.01472
3468.42916,-0.01475
3467.72118,-0.01478
3467.01319,-0.01481
3466.3052,-0.01484
3465.59722,-0.01487
3464.88923,-0.01491
3464.18124,-0.01494
3463.47325,-0.01497
3462.76527,-0.015
3462.05728,-0.01504
3461.34929,-0.01507
3460.64131,-0.01511
3459.93332,-0.01514
3459.22533,-0.01518
3458.51734,-0.01522
3457.80936,-0.01525
3457.10137,-0.01529
3456.39338,-0.01534
3455.6854,-0.01538
3454.97741,-0.01542
3454.26942,-0.01547
3453.56143,-0.01551
3452.85345,-0.01556
3452.14546,-0.01561
3451.43747,-0.01566
3450.72949,-0.01571
3450.0215,-0.01576
3449.31351,-0.01581
3448.60552,-0.01586
3447.89754,-0.01591
3447.18955,-0.01596
3446.48156,-0.01601
3445.77358,-0.01605
3445.06559,-0.0161
3444.3576,-0.01615
3443.64961,-0.01619
3442.94163,-0.01623
3442.23364,-0.01628
3441.52565,-0.01632
3440.81766,-0.01636
3440.10968,-0.01641
3439.40169,-0.01645
3438.6937,-0.01649
3437.98572,-0.01654
3437.27773,-0.01658
3436.56974,-0.01663
3435.86175,-0.01668
3435.15377,-0.01672
3434.44578,-0.01678
3433.73779,-0.01683
3433.02981,-0.01688
3432.32182,-0.01694
3431.61383,-0.01699
3430.90584,-0.01705
3430.19786,-0.01711
3429.48987,-0.01717
3428.78188,-0.01723
3428.0739,-0.01729
3427.36591,-0.01735
3426.65792,-0.01741
3425.94993,-0.01747
3425.24195,-0.01752
3424.53396,-0.01758
3423.82597,-0.01763
3423.11799,-0.01768
3422.41,-0.01773
3421.70201,-0.01778
3420.99402,-0.01783
3420.28604,-0.01787
3419.57805,-0.01791
3418.87006,-0.01795
3418.16208,-0.01799
3417.45409,-0.01803
3416.7461,-0.01807
3416.03811,-0.01811
3415.33013,-0.01814
3414.62214,-0.01818
3413.91415,-0.01821
3413.20617,-0.01825
3412.49818,-0.01828
3411.79019,-0.01832
3411.0822,-0.01835
3410.37422,-0.01838
3409.66623,-0.01842
3408.95824,-0.01845
3408.25025,-0.01849
3407.54227,-0.01852
3406.83428,-0.01856
3406.12629,-0.01859
3405.41831,-0.01862
3404.71032,-0.01866
3404.00233,-0.01869
3403.29434,-0.01873
3402.58636,-0.01876
3401.87837,-0.01879
3401.17038,-0.01882
3400.4624,-0.01886
3399.75441,-0.01889
3399.04642,-0.01892
3398.33843,-0.01895
3397.63045,-0.01898
3396.92246,-0.01901
3396.21447,-0.01905
3395.50649,-0.01908
3394.7985,-0.01911
3394.09051,-0.01914
3393.38252,-0.01918
3392.67454,-0.01921
3391.96655,-0.01925
3391.25856,-0.01928
3390.55058,-0.01932
3389.84259,-0.01936
3389.1346,-0.0194
3388.42661,-0.01944
3387.71863,-0.01948
3387.01064,-0.01953
3386.30265,-0.01957
3385.59467,-0.01962
3384.88668,-0.01966
3384.17869,-0.01971
3383.4707,-0.01975
3382.76272,-0.0198
3382.05473,-0.01985
3381.34674,-0.01989
3380.63876,-0.01993
3379.93077,-0.01998
3379.22278,-0.02002
3378.51479,-0.02006
3377.80681,-0.02009
3377.09882,-0.02013
3376.39083,-0.02016
3375.68284,-0.02019
3374.97486,-0.02022
3374.26687,-0.02025
3373.55888,-0.02027
3372.8509,-0.02029
3372.14291,-0.02032
3371.43492,-0.02034
3370.72693,-0.02036
3370.01895,-0.02037
3369.31096,-0.02039
3368.60297,-0.02041
3367.89499,-0.02043
3367.187,-0.02045
3366.47901,-0.02046
3365.77102,-0.02048
3365.06304,-0.0205
3364.35505,-0.02052
3363.64706,-0.02053
3362.93908,-0.02055
3362.23109,-0.02057
3361.5231,-0.02058
3360.81511,-0.0206
3360.10713,-0.02061
3359.39914,-0.02063
3358.69115,-0.02064
3357.98317,-0.02065
3357.27518,-0.02066
3356.56719,-0.02067
3355.8592,-0.02068
3355.15122,-0.02068
3354.44323,-0.02069
3353.73524,-0.02069
3353.02726,-0.02069
3352.31927,-0.02069
3351.61128,-0.02068
3350.90329,-0.02068
3350.19531,-0.02067
3349.48732,-0.02066
3348.77933,-0.02065
3348.07135,-0.02064
3347.36336,-0.02062
3346.65537,-0.02061
3345.94738,-0.0206
3345.2394,-0.02058
3344.53141,-0.02057
3343.82342,-0.02056
3343.11543,-0.02054
3342.40745,-0.02053
3341.69946,-0.02052
3340.99147,-0.02051
3340.28349,-0.0205
3339.5755,-0.0205
3338.86751,-0.02049
3338.15952,-0.02049
3337.45154,-0.02049
3336.74355,-0.02049
3336.03556,-0.02049
3335.32758,-0.02049
3334.61959,-0.0205
3333.9116,-0.0205
3333.20361,-0.02051
3332.49563,-0.02051
3331.78764,-0.02052
3331.07965,-0.02052
3330.37167,-0.02053
3329.66368,-0.02053
3328.95569,-0.02054
3328.2477,-0.02054
3327.53972,-0.02054
3326.83173,-0.02054
3326.12374,-0.02054
3325.41576,-0.02053
3324.70777,-0.02053
3323.99978,-0.02052
3323.29179,-0.02052
3322.58381,-0.02051
3321.87582,-0.0205
3321.16783,-0.02049
3320.45985,-0.02047
3319.75186,-0.02046
3319.04387,-0.02045
3318.33588,-0.02043
3317.6279,-0.02042
3316.91991,-0.0204
3316.21192,-0.02038
3315.50394,-0.02036
3314.79595,-0.02035
3314.08796,-0.02033
3313.37997,-0.0203
3312.67199,-0.02028
3311.964,-0.02026
3311.25601,-0.02024
3310.54802,-0.02021
3309.84004,-0.02018
3309.13205,-0.02016
3308.42406,-0.02013
3307.71608,-0.0201
3307.00809,-0.02007
3306.3001,-0.02004
3305.59211,-0.02001
3304.88413,-0.01998
3304.17614,-0.01995
3303.46815,-0.01993
3302.76017,-0.0199
3302.05218,-0.01987
3301.34419,-0.01984
3300.6362,-0.01982
3299.92822,-0.01979
3299.22023,-0.01977
3298.51224,-0.01975
3297.80426,-0.01973
3297.09627,-0.01971
3296.38828,-0.01969
3295.68029,-0.01967
3294.97231,-0.01966
3294.26432,-0.01964
3293.55633,-0.01963
3292.84835,-0.01962
3292.14036,-0.0196
3291.43237,-0.01959
3290.72438,-0.01958
3290.0164,-0.01957
3289.30841,-0.01956
3288.60042,-0.01955
3287.89244,-0.01954
3287.18445,-0.01953
3286.47646,-0.01952
3285.76847,-0.01952
3285.06049,-0.01951
3284.3525,-0.0195
3283.64451,-0.01949
3282.93653,-0.01948
3282.22854,-0.01947
3281.52055,-0.01946
3280.81256,-0.01944
3280.10458,-0.01943
3279.39659,-0.01942
3278.6886,-0.01941
3277.98061,-0.01939
3277.27263,-0.01938
3276.56464,-0.01937
3275.85665,-0.01936
3275.14867,-0.01935
3274.44068,-0.01933
3273.73269,-0.01932
3273.0247,-0.01932
3272.31672,-0.01931
3271.60873,-0.0193
3270.90074,-0.01929
3270.19276,-0.01929
3269.48477,-0.01928
3268.77678,-0.01928
3268.06879,-0.01927
3267.36081,-0.01927
3266.65282,-0.01926
3265.94483,-0.01926
3265.23685,-0.01925
3264.52886,-0.01925
3263.82087,-0.01925
3263.11288,-0.01924
3262.4049,-0.01924
3261.69691,-0.01923
3260.98892,-0.01923
3260.28094,-0.01923
3259.57295,-0.01923
3258.86496,-0.01922
3258.15697,-0.01922
3257.44899,-0.01922
3256.741,-0.01923
3256.03301,-0.01923
3255.32503,-0.01924
3254.61704,-0.01924
3253.90905,-0.01925
3253.20106,-0.01926
3252.49308,-0.01928
3251.78509,-0.01929
3251.0771,-0.0193
3250.36912,-0.01932
3249.66113,-0.01934
3248.95314,-0.01936
3248.24515,-0.01938
3247.53717,-0.0194
3246.82918,-0.01942
3246.12119,-0.01944
3245.4132,-0.01946
3244.70522,-0.01948
3243.99723,-0.0195
3243.28924,-0.01951
3242.58126,-0.01953
3241.87327,-0.01954
3241.16528,-0.01956
3240.45729,-0.01957
3239.74931,-0.01958
3239.04132,-0.01958
3238.33333,-0.01959
3237.62535,-0.01959
3236.91736,-0.01959
3236.20937,-0.01959
3235.50138,-0.01958
3234.7934,-0.01958
3234.08541,-0.01957
3233.37742,-0.01956
3232.66944,-0.01955
3231.96145,-0.01953
3231.25346,-0.01952
3230.54547,-0.0195
3229.83749,-0.01949
3229.1295,-0.01947
3228.42151,-0.01945
3227.71353,-0.01943
3227.00554,-0.01941
3226.29755,-0.01939
3225.58956,-0.01938
3224.88158,-0.01936
3224.17359,-0.01934
3223.4656,-0.01932
3222.75762,-0.01931
3222.04963,-0.01929
3221.34164,-0.01927
3220.63365,-0.01926
3219.92567,-0.01925
3219.21768,-0.01924
3218.50969,-0.01923
3217.80171,-0.01922
3217.09372,-0.01921
3216.38573,-0.01921
3215.67774,-0.01921
3214.96976,-0.0192
3214.26177,-0.0192
3213.55378,-0.0192
3212.84579,-0.01919
3212.13781,-0.01919
3211.42982,-0.01919
3210.72183,-0.01918
3210.01385,-0.01917
3209.30586,-0.01916
3208.59787,-0.01915
3207.88988,-0.01914
3207.1819,-0.01912
3206.47391,-0.0191
3205.76592,-0.01908
3205.05794,-0.01905
3204.34995,-0.01902
3203.64196,-0.01898
3202.93397,-0.01894
3202.22599,-0.0189
3201.518,-0.01886
3200.81001,-0.01881
3200.10203,-0.01876
3199.39404,-0.01871
3198.68605,-0.01866
3197.97806,-0.01861
3197.27008,-0.01856
3196.56209,-0.01851
3195.8541,-0.01845
3195.14612,-0.0184
3194.43813,-0.01835
3193.73014,-0.01829
3193.02215,-0.01824
3192.31417,-0.01819
3191.60618,-0.01814
3190.89819,-0.01809
3190.19021,-0.01804
3189.48222,-0.01799
3188.77423,-0.01793
3188.06624,-0.01788
3187.35826,-0.01783
3186.65027,-0.01778
3185.94228,-0.01773
3185.2343,-0.01768
3184.52631,-0.01763
3183.81832,-0.01758
3183.11033,-0.01752
3182.40235,-0.01747
3181.69436,-0.01742
3180.98637,-0.01736
3180.27838,-0.01731
3179.5704,-0.01725
3178.86241,-0.0172
3178.15442,-0.01714
3177.44644,-0.01708
3176.73845,-0.01702
3176.03046,-0.01696
3175.32247,-0.0169
3174.61449,-0.01684
3173.9065,-0.01678
3173.19851,-0.01672
3172.49053,-0.01666
3171.78254,-0.01659
3171.07455,-0.01653
3170.36656,-0.01646
3169.65858,-0.0164
