9B,
3847.2023,-0.00119
3846.49432,-0.00118
3845.78633,-0.00118
3845.07834,-0.00117
3844.37035,-0.00117
3843.66237,-0.00116
3842.95438,-0.00115
3842.24639,-0.00115
3841.53841,-0.00114
3840.83042,-0.00114
3840.12243,-0.00113
3839.41444,-0.00112
3838.70646,-0.00112
3837.99847,-0.00112
3837.29048,-0.00111
3836.58249,-0.00111
3835.87451,-0.0011
3835.16652,-0.0011
3834.45853,-0.0011
3833.75055,-0.00109
3833.04256,-0.00109
3832.33457,-0.00109
3831.62658,-0.00108
3830.9186,-0.00108
3830.21061,-0.00108
3829.50262,-0.00107
3828.79464,-0.00107
3828.08665,-0.00106
3827.37866,-0.00106
3826.67067,-0.00105
3825.96269,-0.00105
3825.2547,-0.00104
3824.54671,-0.00104
3823.83873,-0.00103
3823.13074,-0.00103
3822.42275,-0.00102
3821.71476,-0.00102
3821.00678,-0.00102
3820.29879,-0.00102
3819.5908,-0.00101
3818.88282,-0.00101
3818.17483,-0.00101
3817.46684,-0.00101
3816.75885,-0.00101
3816.05087,-0.00101
3815.34288,-0.00101
3814.63489,-0.00101
3813.92691,-0.001
3813.21892,-0.001
3812.51093,-0.001
3811.80294,-0.001
3811.09496,-0.001
3810.38697,-0.001
3809.67898,-0.001
3808.971,-0.00101
3808.26301,-0.00101
3807.55502,-0.00101
3806.84703,-0.00102
3806.13905,-0.00103
3805.43106,-0.00104
3804.72307,-0.00105
3804.01508,-0.00106
3803.3071,-0.00107
3802.59911,-0.00108
3801.89112,-0.00109
3801.18314,-0.0011
3800.47515,-0.00111
3799.76716,-0.00112
3799.05917,-0.00113
3798.35119,-0.00114
3797.6432,-0.00114
3796.93521,-0.00115
3796.22723,-0.00115
3795.51924,-0.00114
3794.81125,-0.00114
3794.10326,-0.00114
3793.39528,-0.00113
3792.68729,-0.00112
3791.9793,-0.00111
3791.27132,-0.0011
3790.56333,-0.00109
3789.85534,-0.00108
3789.14735,-0.00107
3788.43937,-0.00107
3787.73138,-0.00106
3787.02339,-0.00105
3786.31541,-0.00104
3785.60742,-0.00104
3784.89943,-0.00103
3784.19144,-0.00103
3783.48346,-0.00102
3782.77547,-0.00102
3782.06748,-0.00102
3781.3595,-0.00102
3780.65151,-0.00101
3779.94352,-0.00101
3779.23553,-0.00101
3778.52755,-0.00101
3777.81956,-0.00101
3777.11157,-0.00101
3776.40359,-0.00101
3775.6956,-0.00101
3774.98761,-0.00102
3774.27962,-0.00102
3773.57164,-0.00102
3772.86365,-0.00102
3772.15566,-0.00103
3771.44767,-0.00104
3770.73969,-0.00104
3770.0317,-0.00105
3769.32371,-0.00106
3768.61573,-0.00107
3767.90774,-0.00109
3767.19975,-0.0011
3766.49176,-0.00111
3765.78378,-0.00113
3765.07579,-0.00115
3764.3678,-0.00117
3763.65982,-0.00118
3762.95183,-0.0012
3762.24384,-0.00122
3761.53585,-0.00124
3760.82787,-0.00126
3760.11988,-0.00128
3759.41189,-0.00129
3758.70391,-0.00131
3757.99592,-0.00133
3757.28793,-0.00135
3756.57994,-0.00137
3755.87196,-0.00139
3755.16397,-0.00141
3754.45598,-0.00143
3753.748,-0.00145
3753.04001,-0.00148
3752.33202,-0.0015
3751.62403,-0.00152
3750.91605,-0.00155
3750.20806,-0.00157
3749.50007,-0.0016
3748.79209,-0.00163
3748.0841,-0.00166
3747.37611,-0.00169
3746.66812,-0.00172
3745.96014,-0.00175
3745.25215,-0.00178
3744.54416,-0.00181
3743.83618,-0.00184
3743.12819,-0.00186
3742.4202,-0.00189
3741.71221,-0.00192
3741.00423,-0.00194
3740.29624,-0.00197
3739.58825,-0.00199
3738.88026,-0.00201
3738.17228,-0.00203
3737.46429,-0.00204
3736.7563,-0.00205
3736.04832,-0.00207
3735.34033,-0.00207
3734.63234,-0.00208
3733.92435,-0.00209
3733.21637,-0.00209
3732.50838,-0.00209
3731.80039,-0.00209
3731.09241,-0.00209
3730.38442,-0.00208
3729.67643,-0.00208
3728.96844,-0.00207
3728.26046,-0.00206
3727.55247,-0.00206
3726.84448,-0.00205
3726.1365,-0.00204
3725.42851,-0.00203
3724.72052,-0.00203
3724.01253,-0.00202
3723.30455,-0.00202
3722.59656,-0.00202
3721.88857,-0.00201
3721.18059,-0.00202
3720.4726,-0.00202
3719.76461,-0.00202
3719.05662,-0.00203
3718.34864,-0.00203
3717.64065,-0.00204
3716.93266,-0.00205
3716.22468,-0.00206
3715.51669,-0.00207
3714.8087,-0.00208
3714.10071,-0.0021
3713.39273,-0.00211
3712.68474,-0.00212
3711.97675,-0.00214
3711.26877,-0.00215
3710.56078,-0.00217
3709.85279,-0.00218
3709.1448,-0.00219
3708.43682,-0.00221
3707.72883,-0.00222
3707.02084,-0.00223
3706.31285,-0.00225
3705.60487,-0.00226
3704.89688,-0.00227
3704.18889,-0.00228
3703.48091,-0.0023
3702.77292,-0.00231
3702.06493,-0.00232
3701.35694,-0.00234
3700.64896,-0.00236
3699.94097,-0.00237
3699.23298,-0.00239
3698.525,-0.00241
3697.81701,-0.00244
3697.10902,-0.00246
3696.40103,-0.00249
3695.69305,-0.00252
3694.98506,-0.00255
3694.27707,-0.00258
3693.56909,-0.00262
3692.8611,-0.00266
3692.15311,-0.0027
3691.44512,-0.00274
3690.73714,-0.00279
3690.02915,-0.00284
3689.32116,-0.00289
3688.61318,-0.00294
3687.90519,-0.003
3687.1972,-0.00305
3686.48921,-0.00311
3685.78123,-0.00317
3685.07324,-0.00322
3684.36525,-0.00328
3683.65727,-0.00334
3682.94928,-0.00339
3682.24129,-0.00345
3681.5333,-0.00351
3680.82532,-0.00356
3680.11733,-0.00362
3679.40934,-0.00368
3678.70136,-0.00374
3677.99337,-0.0038
3677.28538,-0.00387
3676.57739,-0.00394
3675.86941,-0.004
3675.16142,-0.00407
3674.45343,-0.00415
3673.74544,-0.00422
3673.03746,-0.0043
3672.32947,-0.00437
3671.62148,-0.00445
3670.9135,-0.00453
3670.20551,-0.0046
3669.49752,-0.00468
3668.78953,-0.00476
3668.08155,-0.00483
3667.37356,-0.00491
3666.66557,-0.00498
3665.95759,-0.00506
3665.2496,-0.00513
3664.54161,-0.00521
3663.83362,-0.00528
3663.12564,-0.00536
3662.41765,-0.00544
3661.70966,-0.00552
3661.00168,-0.0056
3660.29369,-0.00568
3659.5857,-0.00577
3658.87771,-0.00586
3658.16973,-0.00596
3657.46174,-0.00606
3656.75375,-0.00616
3656.04577,-0.00626
3655.33778,-0.00637
3654.62979,-0.00648
3653.9218,-0.00659
3653.21382,-0.00671
3652.50583,-0.00683
3651.79784,-0.00695
3651.08986,-0.00707
3650.38187,-0.00719
3649.67388,-0.00731
3648.96589,-0.00743
3648.25791,-0.00755
3647.54992,-0.00767
3646.84193,-0.00779
3646.13395,-0.0079
3645.42596,-0.00801
3644.71797,-0.00812
3644.00998,-0.00822
3643.302,-0.00832
3642.59401,-0.00842
3641.88602,-0.00851
3641.17803,-0.0086
3640.47005,-0.00869
3639.76206,-0.00877
3639.05407,-0.00885
3638.34609,-0.00894
3637.6381,-0.00902
3636.93011,-0.0091
3636.22212,-0.00917
3635.51414,-0.00925
3634.80615,-0.00933
3634.09816,-0.00941
3633.39018,-0.00949
3632.68219,-0.00958
3631.9742,-0.00966
3631.26621,-0.00974
3630.55823,-0.00983
3629.85024,-0.00991
3629.14225,-0.00999
3628.43427,-0.01008
3627.72628,-0.01016
3627.01829,-0.01025
3626.3103,-0.01033
3625.60232,-0.01042
3624.89433,-0.0105
3624.18634,-0.01058
3623.47836,-0.01066
3622.77037,-0.01074
3622.06238,-0.01082
3621.35439,-0.0109
3620.64641,-0.01098
3619.93842,-0.01105
3619.23043,-0.01113
3618.52245,-0.0112
3617.81446,-0.01128
3617.10647,-0.01135
3616.39848,-0.01142
3615.6905,-0.01149
3614.98251,-0.01156
3614.27452,-0.01162
3613.56654,-0.01169
3612.85855,-0.01174
3612.15056,-0.0118
3611.44257,-0.01185
3610.73459,-0.0119
3610.0266,-0.01195
3609.31861,-0.01199
3608.61063,-0.01203
3607.90264,-0.01206
3607.19465,-0.01209
3606.48666,-0.01212
3605.77868,-0.01215
3605.07069,-0.01217
3604.3627,-0.01219
3603.65471,-0.01221
3602.94673,-0.01223
3602.23874,-0.01225
3601.53075,-0.01226
3600.82277,-0.01228
3600.11478,-0.01229
3599.40679,-0.01231
3598.6988,-0.01233
3597.99082,-0.01234
3597.28283,-0.01236
3596.57484,-0.01238
3595.86686,-0.0124
3595.15887,-0.01242
3594.45088,-0.01243
3593.74289,-0.01245
3593.03491,-0.01247
3592.32692,-0.01248
3591.61893,-0.0125
3590.91095,-0.01251
3590.20296,-0.01252
3589.49497,-0.01253
3588.78698,-0.01253
3588.079,-0.01254
3587.37101,-0.01254
3586.66302,-0.01254
3585.95504,-0.01254
3585.24705,-0.01254
3584.53906,-0.01254
3583.83107,-0.01254
3583.12309,-0.01253
3582.4151,-0.01253
3581.70711,-0.01253
3580.99913,-0.01253
3580.29114,-0.01253
3579.58315,-0.01254
3578.87516,-0.01254
3578.16718,-0.01255
3577.45919,-0.01256
3576.7512,-0.01258
3576.04322,-0.01259
3575.33523,-0.01261
3574.62724,-0.01264
3573.91925,-0.01266
3573.21127,-0.01269
3572.50328,-0.01271
3571.79529,-0.01274
3571.0873,-0.01277
3570.37932,-0.0128
3569.67133,-0.01283
3568.96334,-0.01285
3568.25536,-0.01288
3567.54737,-0.0129
3566.83938,-0.01293
3566.13139,-0.01295
3565.42341,-0.01297
3564.71542,-0.01298
3564.00743,-0.013
3563.29945,-0.01301
3562.59146,-0.01302
3561.88347,-0.01303
3561.17548,-0.01304
3560.4675,-0.01305
3559.75951,-0.01306
3559.05152,-0.01307
3558.34354,-0.01307
3557.63555,-0.01308
3556.92756,-0.01309
3556.21957,-0.0131
3555.51159,-0.01311
3554.8036,-0.01312
3554.09561,-0.01313
3553.38763,-0.01314
3552.67964,-0.01316
3551.97165,-0.01317
3551.26366,-0.01318
3550.55568,-0.0132
3549.84769,-0.01321
3549.1397,-0.01323
3548.43172,-0.01324
3547.72373,-0.01326
3547.01574,-0.01327
3546.30775,-0.01328
3545.59977,-0.01329
3544.89178,-0.0133
3544.18379,-0.01331
3543.47581,-0.01332
3542.76782,-0.01333
3542.05983,-0.01333
3541.35184,-0.01333
3540.64386,-0.01334
3539.93587,-0.01334
3539.22788,-0.01334
3538.51989,-0.01334
3537.81191,-0.01334
3537.10392,-0.01333
3536.39593,-0.01333
3535.68795,-0.01333
3534.97996,-0.01333
3534.27197,-0.01333
3533.56398,-0.01333
3532.856,-0.01334
3532.14801,-0.01334
3531.44002,-0.01335
3530.73204,-0.01336
3530.02405,-0.01337
3529.31606,-0.01338
3528.60807,-0.01339
3527.90009,-0.01341
3527.1921,-0.01343
3526.48411,-0.01344
3525.77613,-0.01346
3525.06814,-0.01348
3524.36015,-0.0135
3523.65216,-0.01352
3522.94418,-0.01355
3522.23619,-0.01357
3521.5282,-0.01359
3520.82022,-0.01361
3520.11223,-0.01363
3519.40424,-0.01366
3518.69625,-0.01368
3517.98827,-0.0137
3517.28028,-0.01373
3516.57229,-0.01375
3515.86431,-0.01378
3515.15632,-0.0138
3514.44833,-0.01383
3513.74034,-0.01386
3513.03236,-0.01388
3512.32437,-0.01391
3511.61638,-0.01394
3510.9084,-0.01397
3510.20041,-0.014
3509.49242,-0.01403
3508.78443,-0.01406
3508.07645,-0.01409
3507.36846,-0.01412
3506.66047,-0.01415
3505.95248,-0.01418
3505.2445,-0.0142
3504.53651,-0.01423
3503.82852,-0.01425
3503.12054,-0.01427
3502.41255,-0.01429
3501.70456,-0.01431
3500.99657,-0.01433
3500.28859,-0.01435
3499.5806,-0.01437
3498.87261,-0.01438
3498.16463,-0.0144
3497.45664,-0.01442
3496.74865,-0.01444
3496.04066,-0.01446
3495.33268,-0.01448
3494.62469,-0.0145
3493.9167,-0.01452
3493.20872,-0.01455
3492.50073,-0.01458
3491.79274,-0.01461
3491.08475,-0.01464
3490.37677,-0.01467
3489.66878,-0.01471
3488.96079,-0.01475
3488.25281,-0.01478
3487.54482,-0.01482
3486.83683,-0.01486
3486.12884,-0.01491
3485.42086,-0.01495
3484.71287,-0.01499
3484.00488,-0.01503
3483.2969,-0.01507
3482.58891,-0.01511
3481.88092,-0.01516
3481.17293,-0.0152
3480.46495,-0.01524
3479.75696,-0.01528
3479.04897,-0.01532
3478.34099,-0.01535
3477.633,-0.01539
3476.92501,-0.01543
3476.21702,-0.01547
3475.50904,-0.0155
3474.80105,-0.01554
3474.09306,-0.01558
3473.38507,-0.01561
3472.67709,-0.01565
3471.9691,-0.01569
3471.26111,-0.01572
3470.55313,-0.01576
3469.84514,-0.0158
3469.13715,-0.01583
3468.42916,-0.01587
3467.72118,-0.0159
3467.01319,-0.01594
3466.3052,-0.01597
3465.59722,-0.016
3464.88923,-0.01603
3464.18124,-0.01607
3463.47325,-0.0161
3462.76527,-0.01613
3462.05728,-0.01616
3461.34929,-0.01619
3460.64131,-0.01622
3459.93332,-0.01625
3459.22533,-0.01628
3458.51734,-0.01631
3457.80936,-0.01634
3457.10137,-0.01638
3456.39338,-0.01641
3455.6854,-0.01645
3454.97741,-0.01649
3454.26942,-0.01654
3453.56143,-0.01658
3452.85345,-0.01663
3452.14546,-0.01668
3451.43747,-0.01673
3450.72949,-0.01678
3450.0215,-0.01684
3449.31351,-0.01689
3448.60552,-0.01695
3447.89754,-0.01701
3447.18955,-0.01706
3446.48156,-0.01712
3445.77358,-0.01718
3445.06559,-0.01724
3444.3576,-0.01729
3443.64961,-0.01735
3442.94163,-0.0174
3442.23364,-0.01746
3441.52565,-0.01751
3440.81766,-0.01756
3440.10968,-0.01761
3439.40169,-0.01766
3438.6937,-0.0177
3437.98572,-0.01775
3437.27773,-0.01779
3436.56974,-0.01783
3435.86175,-0.01787
3435.15377,-0.01791
3434.44578,-0.01795
3433.73779,-0.01799
3433.02981,-0.01802
3432.32182,-0.01806
3431.61383,-0.0181
3430.90584,-0.01813
3430.19786,-0.01817
3429.48987,-0.01821
3428.78188,-0.01825
3428.0739,-0.01829
3427.36591,-0.01833
3426.65792,-0.01837
3425.94993,-0.01841
3425.24195,-0.01845
3424.53396,-0.01849
3423.82597,-0.01853
3423.11799,-0.01858
3422.41,-0.01862
3421.70201,-0.01866
3420.99402,-0.01871
3420.28604,-0.01875
3419.57805,-0.0188
3418.87006,-0.01884
3418.16208,-0.01889
3417.45409,-0.01893
3416.7461,-0.01898
3416.03811,-0.01902
3415.33013,-0.01907
3414.62214,-0.01912
3413.91415,-0.01916
3413.20617,-0.01921
3412.49818,-0.01926
3411.79019,-0.01931
3411.0822,-0.01936
3410.37422,-0.01941
3409.66623,-0.01946
3408.95824,-0.01951
3408.25025,-0.01957
3407.54227,-0.01962
3406.83428,-0.01967
3406.12629,-0.01972
3405.41831,-0.01978
3404.71032,-0.01983
3404.00233,-0.01988
3403.29434,-0.01993
3402.58636,-0.01998
3401.87837,-0.02003
3401.17038,-0.02008
3400.4624,-0.02013
3399.75441,-0.02018
3399.04642,-0.02022
3398.33843,-0.02027
3397.63045,-0.02031
3396.92246,-0.02035
3396.21447,-0.02039
3395.50649,-0.02043
3394.7985,-0.02046
3394.09051,-0.0205
3393.38252,-0.02053
3392.67454,-0.02056
3391.96655,-0.02059
3391.25856,-0.02062
3390.55058,-0.02065
3389.84259,-0.02067
3389.1346,-0.0207
3388.42661,-0.02072
3387.71863,-0.02074
3387.01064,-0.02076
3386.30265,-0.02078
3385.59467,-0.0208
3384.88668,-0.02082
3384.17869,-0.02084
3383.4707,-0.02086
3382.76272,-0.02088
3382.05473,-0.0209
3381.34674,-0.02092
3380.63876,-0.02094
3379.93077,-0.02095
3379.22278,-0.02097
3378.51479,-0.02099
3377.80681,-0.02101
3377.09882,-0.02103
3376.39083,-0.02104
3375.68284,-0.02106
3374.97486,-0.02108
3374.26687,-0.02109
3373.55888,-0.02111
3372.8509,-0.02112
3372.14291,-0.02114
3371.43492,-0.02116
3370.72693,-0.02117
3370.01895,-0.02119
3369.31096,-0.0212
3368.60297,-0.02122
3367.89499,-0.02124
3367.187,-0.02125
3366.47901,-0.02127
3365.77102,-0.02129
3365.06304,-0.0213
3364.35505,-0.02132
3363.64706,-0.02134
3362.93908,-0.02135
3362.23109,-0.02137
3361.5231,-0.02138
3360.81511,-0.02139
3360.10713,-0.02141
3359.39914,-0.02142
3358.69115,-0.02143
3357.98317,-0.02144
3357.27518,-0.02145
3356.56719,-0.02146
3355.8592,-0.02146
3355.15122,-0.02147
3354.44323,-0.02148
3353.73524,-0.02148
3353.02726,-0.02149
3352.31927,-0.02149
3351.61128,-0.0215
3350.90329,-0.02151
3350.19531,-0.02151
3349.48732,-0.02152
3348.77933,-0.02153
3348.07135,-0.02153
3347.36336,-0.02154
3346.65537,-0.02155
3345.94738,-0.02156
3345.2394,-0.02157
3344.53141,-0.02157
3343.82342,-0.02158
3343.11543,-0.02159
3342.40745,-0.0216
3341.69946,-0.02161
3340.99147,-0.02162
3340.28349,-0.02162
3339.5755,-0.02163
3338.86751,-0.02164
3338.15952,-0.02164
3337.45154,-0.02165
3336.74355,-0.02165
3336.03556,-0.02166
3335.32758,-0.02166
3334.61959,-0.02166
3333.9116,-0.02166
3333.20361,-0.02165
3332.49563,-0.02165
3331.78764,-0.02164
3331.07965,-0.02163
3330.37167,-0.02162
3329.66368,-0.0216
3328.95569,-0.02158
3328.2477,-0.02156
3327.53972,-0.02154
3326.83173,-0.02152
3326.12374,-0.02149
3325.41576,-0.02147
3324.70777,-0.02144
3323.99978,-0.02141
3323.29179,-0.02139
3322.58381,-0.02136
3321.87582,-0.02133
3321.16783,-0.02131
3320.45985,-0.02129
3319.75186,-0.02127
3319.04387,-0.02125
3318.33588,-0.02123
3317.6279,-0.02121
3316.91991,-0.02119
3316.21192,-0.02118
3315.50394,-0.02116
3314.79595,-0.02115
3314.08796,-0.02114
3313.37997,-0.02112
3312.67199,-0.02111
3311.964,-0.02109
3311.25601,-0.02107
3310.54802,-0.02105
3309.84004,-0.02103
3309.13205,-0.02101
3308.42406,-0.02099
3307.71608,-0.02096
3307.00809,-0.02093
3306.3001,-0.02091
3305.59211,-0.02088
3304.88413,-0.02085
3304.17614,-0.02082
3303.46815,-0.02079
3302.76017,-0.02076
3302.05218,-0.02074
3301.34419,-0.02071
3300.6362,-0.02069
3299.92822,-0.02066
3299.22023,-0.02064
3298.51224,-0.02062
3297.80426,-0.0206
3297.09627,-0.02058
3296.38828,-0.02056
3295.68029,-0.02055
3294.97231,-0.02054
3294.26432,-0.02053
3293.55633,-0.02052
3292.84835,-0.02051
3292.14036,-0.0205
3291.43237,-0.0205
3290.72438,-0.02049
3290.0164,-0.02049
3289.30841,-0.02048
3288.60042,-0.02048
3287.89244,-0.02048
3287.18445,-0.02048
3286.47646,-0.02048
3285.76847,-0.02048
3285.06049,-0.02048
3284.3525,-0.02048
3283.64451,-0.02048
3282.93653,-0.02048
3282.22854,-0.02048
3281.52055,-0.02048
3280.81256,-0.02047
3280.10458,-0.02047
3279.39659,-0.02046
3278.6886,-0.02046
3277.98061,-0.02045
3277.27263,-0.02044
3276.56464,-0.02043
3275.85665,-0.02042
3275.14867,-0.02041
3274.44068,-0.0204
3273.73269,-0.02039
3273.0247,-0.02037
3272.31672,-0.02036
3271.60873,-0.02034
3270.90074,-0.02033
3270.19276,-0.02031
3269.48477,-0.0203
3268.77678,-0.02028
3268.06879,-0.02027
3267.36081,-0.02025
3266.65282,-0.02024
3265.94483,-0.02022
3265.23685,-0.02021
3264.52886,-0.0202
3263.82087,-0.02019
3263.11288,-0.02018
3262.4049,-0.02018
3261.69691,-0.02017
3260.98892,-0.02017
3260.28094,-0.02017
3259.57295,-0.02017
3258.86496,-0.02017
3258.15697,-0.02017
3257.44899,-0.02017
3256.741,-0.02017
3256.03301,-0.02018
3255.32503,-0.02018
3254.61704,-0.02018
3253.90905,-0.02018
3253.20106,-0.02018
3252.49308,-0.02018
3251.78509,-0.02018
3251.0771,-0.02018
3250.36912,-0.02018
3249.66113,-0.02018
3248.95314,-0.02018
3248.24515,-0.02017
3247.53717,-0.02017
3246.82918,-0.02017
3246.12119,-0.02016
3245.4132,-0.02016
3244.70522,-0.02016
3243.99723,-0.02015
3243.28924,-0.02015
3242.58126,-0.02015
3241.87327,-0.02014
3241.16528,-0.02014
3240.45729,-0.02014
3239.74931,-0.02013
3239.04132,-0.02013
3238.33333,-0.02013
3237.62535,-0.02012
3236.91736,-0.02012
3236.20937,-0.02012
3235.50138,-0.02012
3234.7934,-0.02012
3234.08541,-0.02012
3233.37742,-0.02012
3232.66944,-0.02012
3231.96145,-0.02012
3231.25346,-0.02012
3230.54547,-0.02012
3229.83749,-0.02013
3229.1295,-0.02013
3228.42151,-0.02013
3227.71353,-0.02014
3227.00554,-0.02014
3226.29755,-0.02015
3225.58956,-0.02015
3224.88158,-0.02016
3224.17359,-0.02016
3223.4656,-0.02017
3222.75762,-0.02017
3222.04963,-0.02017
3221.34164,-0.02017
3220.63365,-0.02017
3219.92567,-0.02017
3219.21768,-0.02017
3218.50969,-0.02016
3217.80171,-0.02016
3217.09372,-0.02015
3216.38573,-0.02014
3215.67774,-0.02012
3214.96976,-0.02011
3214.26177,-0.02009
3213.55378,-0.02007
3212.84579,-0.02005
3212.13781,-0.02003
3211.42982,-0.02
3210.72183,-0.01997
3210.01385,-0.01994
3209.30586,-0.01991
3208.59787,-0.01988
3207.88988,-0.01984
3207.1819,-0.01981
3206.47391,-0.01977
3205.76592,-0.01973
3205.05794,-0.0197
3204.34995,-0.01966
3203.64196,-0.01962
3202.93397,-0.01958
3202.22599,-0.01954
3201.518,-0.0195
3200.81001,-0.01945
3200.10203,-0.01941
3199.39404,-0.01937
3198.68605,-0.01932
3197.97806,-0.01928
3197.27008,-0.01923
3196.56209,-0.01918
3195.8541,-0.01912
3195.14612,-0.01907
3194.43813,-0.01902
3193.73014,-0.01896
3193.02215,-0.0189
3192.31417,-0.01884
3191.60618,-0.01878
3190.89819,-0.01872
3190.19021,-0.01866
3189.48222,-0.0186
3188.77423,-0.01854
3188.06624,-0.01848
3187.35826,-0.01842
3186.65027,-0.01836
3185.94228,-0.01831
3185.2343,-0.01825
3184.52631,-0.01819
3183.81832,-0.01814
3183.11033,-0.01808
3182.40235,-0.01803
3181.69436,-0.01797
3180.98637,-0.01792
3180.27838,-0.01786
3179.5704,-0.01781
3178.86241,-0.01775
3178.15442,-0.0177
3177.44644,-0.01764
3176.73845,-0.01758
3176.03046,-0.01753
3175.32247,-0.01747
3174.61449,-0.01741
3173.9065,-0.01734
