29A,
3746.66812,-0.00087
3745.96014,-0.00087
3745.25215,-0.00087
3744.54416,-0.00087
3743.83618,-0.00087
3743.12819,-0.00086
3742.4202,-0.00086
3741.71221,-0.00085
3741.00423,-0.00085
3740.29624,-0.00084
3739.58825,-0.00083
3738.88026,-0.00082
3738.17228,-0.00082
3737.46429,-0.00081
3736.7563,-0.0008
3736.04832,-0.0008
3735.34033,-0.00079
3734.63234,-0.00079
3733.92435,-0.00078
3733.21637,-0.00078
3732.50838,-0.00078
3731.80039,-0.00078
3731.09241,-0.00078
3730.38442,-0.00079
3729.67643,-0.0008
3728.96844,-0.0008
3728.26046,-0.00082
3727.55247,-0.00083
3726.84448,-0.00085
3726.1365,-0.00087
3725.42851,-0.00089
3724.72052,-0.00091
3724.01253,-0.00094
3723.30455,-0.00096
3722.59656,-0.00099
3721.88857,-0.00102
3721.18059,-0.00105
3720.4726,-0.00108
3719.76461,-0.00112
3719.05662,-0.00115
3718.34864,-0.00119
3717.64065,-0.00122
3716.93266,-0.00126
3716.22468,-0.00129
3715.51669,-0.00133
3714.8087,-0.00137
3714.10071,-0.0014
3713.39273,-0.00144
3712.68474,-0.00147
3711.97675,-0.0015
3711.26877,-0.00153
3710.56078,-0.00156
3709.85279,-0.00159
3709.1448,-0.00161
3708.43682,-0.00164
3707.72883,-0.00166
3707.02084,-0.00168
3706.31285,-0.0017
3705.60487,-0.00172
3704.89688,-0.00174
3704.18889,-0.00176
3703.48091,-0.00178
3702.77292,-0.0018
3702.06493,-0.00182
3701.35694,-0.00184
3700.64896,-0.00186
3699.94097,-0.00188
3699.23298,-0.0019
3698.525,-0.00193
3697.81701,-0.00195
3697.10902,-0.00198
3696.40103,-0.00201
3695.69305,-0.00204
3694.98506,-0.00207
3694.27707,-0.0021
3693.56909,-0.00214
3692.8611,-0.00217
3692.15311,-0.00221
3691.44512,-0.00224
3690.73714,-0.00228
3690.02915,-0.00231
3689.32116,-0.00235
3688.61318,-0.00238
3687.90519,-0.00242
3687.1972,-0.00246
3686.48921,-0.00249
3685.78123,-0.00253
3685.07324,-0.00257
3684.36525,-0.00261
3683.65727,-0.00265
3682.94928,-0.00269
3682.24129,-0.00274
3681.5333,-0.00279
3680.82532,-0.00283
3680.11733,-0.00289
3679.40934,-0.00294
3678.70136,-0.00299
3677.99337,-0.00305
3677.28538,-0.00311
3676.57739,-0.00318
3675.86941,-0.00324
3675.16142,-0.00331
3674.45343,-0.00337
3673.74544,-0.00344
3673.03746,-0.00351
3672.32947,-0.00358
3671.62148,-0.00366
3670.9135,-0.00373
3670.20551,-0.0038
3669.49752,-0.00387
3668.78953,-0.00394
3668.08155,-0.00402
3667.37356,-0.00409
3666.66557,-0.00416
3665.95759,-0.00424
3665.2496,-0.00431
3664.54161,-0.00439
3663.83362,-0.00447
3663.12564,-0.00455
3662.41765,-0.00464
3661.70966,-0.00472
3661.00168,-0.00481
3660.29369,-0.00491
3659.5857,-0.005
3658.87771,-0.0051
3658.16973,-0.00521
3657.46174,-0.00531
3656.75375,-0.00543
3656.04577,-0.00554
3655.33778,-0.00565
3654.62979,-0.00577
3653.9218,-0.00589
3653.21382,-0.00602
3652.50583,-0.00614
3651.79784,-0.00626
3651.08986,-0.00639
3650.38187,-0.00651
3649.67388,-0.00663
3648.96589,-0.00675
3648.25791,-0.00687
3647.54992,-0.00698
3646.84193,-0.0071
3646.13395,-0.00721
3645.42596,-0.00731
3644.71797,-0.00742
3644.00998,-0.00752
3643.302,-0.00762
3642.59401,-0.00771
3641.88602,-0.0078
3641.17803,-0.0079
3640.47005,-0.00798
3639.76206,-0.00807
3639.05407,-0.00816
3638.34609,-0.00825
3637.6381,-0.00833
3636.93011,-0.00842
3636.22212,-0.0085
3635.51414,-0.00858
3634.80615,-0.00867
3634.09816,-0.00875
3633.39018,-0.00883
3632.68219,-0.00892
3631.9742,-0.009
3631.26621,-0.00908
3630.55823,-0.00916
3629.85024,-0.00925
3629.14225,-0.00932
3628.43427,-0.0094
3627.72628,-0.00948
3627.01829,-0.00955
3626.3103,-0.00963
3625.60232,-0.0097
3624.89433,-0.00977
3624.18634,-0.00983
3623.47836,-0.00989
3622.77037,-0.00995
3622.06238,-0.01001
3621.35439,-0.01006
3620.64641,-0.01012
3619.93842,-0.01016
3619.23043,-0.01021
3618.52245,-0.01026
3617.81446,-0.0103
3617.10647,-0.01034
3616.39848,-0.01038
3615.6905,-0.01042
3614.98251,-0.01046
3614.27452,-0.0105
3613.56654,-0.01054
3612.85855,-0.01057
3612.15056,-0.01061
3611.44257,-0.01065
3610.73459,-0.01069
3610.0266,-0.01073
3609.31861,-0.01076
3608.61063,-0.0108
3607.90264,-0.01084
3607.19465,-0.01087
3606.48666,-0.01091
3605.77868,-0.01094
3605.07069,-0.01098
3604.3627,-0.01101
3603.65471,-0.01104
3602.94673,-0.01107
3602.23874,-0.0111
3601.53075,-0.01112
3600.82277,-0.01115
3600.11478,-0.01117
3599.40679,-0.01119
3598.6988,-0.01121
3597.99082,-0.01123
3597.28283,-0.01125
3596.57484,-0.01126
3595.86686,-0.01128
3595.15887,-0.01129
3594.45088,-0.01131
3593.74289,-0.01132
3593.03491,-0.01134
3592.32692,-0.01136
3591.61893,-0.01137
3590.91095,-0.01139
3590.20296,-0.01141
3589.49497,-0.01143
3588.78698,-0.01145
3588.079,-0.01147
3587.37101,-0.01149
3586.66302,-0.01151
3585.95504,-0.01153
3585.24705,-0.01156
3584.53906,-0.01158
3583.83107,-0.0116
3583.12309,-0.01163
3582.4151,-0.01165
3581.70711,-0.01167
3580.99913,-0.01169
3580.29114,-0.01171
3579.58315,-0.01173
3578.87516,-0.01175
3578.16718,-0.01177
3577.45919,-0.01179
3576.7512,-0.01181
3576.04322,-0.01182
3575.33523,-0.01184
3574.62724,-0.01186
3573.91925,-0.01187
3573.21127,-0.01189
3572.50328,-0.01191
3571.79529,-0.01192
3571.0873,-0.01193
3570.37932,-0.01195
3569.67133,-0.01196
3568.96334,-0.01197
3568.25536,-0.01198
3567.54737,-0.012
3566.83938,-0.01201
3566.13139,-0.01201
3565.42341,-0.01202
3564.71542,-0.01203
3564.00743,-0.01204
3563.29945,-0.01204
3562.59146,-0.01205
3561.88347,-0.01205
3561.17548,-0.01206
3560.4675,-0.01207
3559.75951,-0.01207
3559.05152,-0.01208
3558.34354,-0.01208
3557.63555,-0.01209
3556.92756,-0.0121
3556.21957,-0.01211
3555.51159,-0.01211
3554.8036,-0.01212
3554.09561,-0.01214
3553.38763,-0.01215
3552.67964,-0.01216
3551.97165,-0.01217
3551.26366,-0.01219
3550.55568,-0.0122
3549.84769,-0.01221
3549.1397,-0.01223
3548.43172,-0.01224
3547.72373,-0.01226
3547.01574,-0.01227
3546.30775,-0.01228
3545.59977,-0.0123
3544.89178,-0.01231
3544.18379,-0.01232
3543.47581,-0.01234
3542.76782,-0.01235
3542.05983,-0.01236
3541.35184,-0.01237
3540.64386,-0.01239
3539.93587,-0.0124
3539.22788,-0.01241
3538.51989,-0.01242
3537.81191,-0.01244
3537.10392,-0.01245
3536.39593,-0.01247
3535.68795,-0.01248
3534.97996,-0.0125
3534.27197,-0.01251
3533.56398,-0.01253
3532.856,-0.01254
3532.14801,-0.01256
3531.44002,-0.01258
3530.73204,-0.0126
3530.02405,-0.01262
3529.31606,-0.01264
3528.60807,-0.01266
3527.90009,-0.01268
3527.1921,-0.0127
3526.48411,-0.01273
3525.77613,-0.01275
3525.06814,-0.01277
3524.36015,-0.01279
3523.65216,-0.01281
3522.94418,-0.01283
3522.23619,-0.01286
3521.5282,-0.01288
3520.82022,-0.0129
3520.11223,-0.01292
3519.40424,-0.01294
3518.69625,-0.01296
3517.98827,-0.01299
3517.28028,-0.01301
3516.57229,-0.01303
3515.86431,-0.01305
3515.15632,-0.01307
3514.44833,-0.0131
3513.74034,-0.01312
3513.03236,-0.01315
3512.32437,-0.01318
3511.61638,-0.0132
3510.9084,-0.01323
3510.20041,-0.01326
3509.49242,-0.0133
3508.78443,-0.01333
3508.07645,-0.01336
3507.36846,-0.0134
3506.66047,-0.01344
3505.95248,-0.01348
3505.2445,-0.01352
3504.53651,-0.01356
3503.82852,-0.0136
3503.12054,-0.01364
3502.41255,-0.01368
3501.70456,-0.01372
3500.99657,-0.01377
3500.28859,-0.01381
3499.5806,-0.01384
3498.87261,-0.01388
3498.16463,-0.01392
3497.45664,-0.01395
3496.74865,-0.01399
3496.04066,-0.01402
3495.33268,-0.01405
3494.62469,-0.01408
3493.9167,-0.01411
3493.20872,-0.01414
3492.50073,-0.01416
3491.79274,-0.01419
3491.08475,-0.01421
3490.37677,-0.01424
3489.66878,-0.01426
3488.96079,-0.01428
3488.25281,-0.01431
3487.54482,-0.01433
3486.83683,-0.01435
3486.12884,-0.01438
3485.42086,-0.0144
3484.71287,-0.01442
3484.00488,-0.01445
3483.2969,-0.01447
3482.58891,-0.01449
3481.88092,-0.01452
3481.17293,-0.01454
3480.46495,-0.01456
3479.75696,-0.01459
3479.04897,-0.01461
3478.34099,-0.01463
3477.633,-0.01466
3476.92501,-0.01468
3476.21702,-0.01471
3475.50904,-0.01473
3474.80105,-0.01475
3474.09306,-0.01478
3473.38507,-0.0148
3472.67709,-0.01483
3471.9691,-0.01486
3471.26111,-0.01488
3470.55313,-0.01491
3469.84514,-0.01493
3469.13715,-0.01496
3468.42916,-0.01499
3467.72118,-0.01502
3467.01319,-0.01505
3466.3052,-0.01508
3465.59722,-0.01511
3464.88923,-0.01515
3464.18124,-0.01518
3463.47325,-0.01522
3462.76527,-0.01526
3462.05728,-0.0153
3461.34929,-0.01535
3460.64131,-0.01539
3459.93332,-0.01544
3459.22533,-0.01549
3458.51734,-0.01554
3457.80936,-0.0156
3457.10137,-0.01565
3456.39338,-0.01571
3455.6854,-0.01577
3454.97741,-0.01583
3454.26942,-0.01588
3453.56143,-0.01594
3452.85345,-0.016
3452.14546,-0.01606
3451.43747,-0.01612
3450.72949,-0.01617
3450.0215,-0.01623
3449.31351,-0.01629
3448.60552,-0.01634
3447.89754,-0.01639
3447.18955,-0.01645
3446.48156,-0.0165
3445.77358,-0.01655
3445.06559,-0.01659
3444.3576,-0.01664
3443.64961,-0.01669
3442.94163,-0.01673
3442.23364,-0.01677
3441.52565,-0.01681
3440.81766,-0.01685
3440.10968,-0.01689
3439.40169,-0.01692
3438.6937,-0.01696
3437.98572,-0.01699
3437.27773,-0.01702
3436.56974,-0.01705
3435.86175,-0.01708
3435.15377,-0.01711
3434.44578,-0.01714
3433.73779,-0.01716
3433.02981,-0.01719
3432.32182,-0.01721
3431.61383,-0.01724
3430.90584,-0.01726
3430.19786,-0.01729
3429.48987,-0.01731
3428.78188,-0.01734
3428.0739,-0.01737
3427.36591,-0.01739
3426.65792,-0.01742
3425.94993,-0.01745
3425.24195,-0.01748
3424.53396,-0.01752
3423.82597,-0.01755
3423.11799,-0.01759
3422.41,-0.01763
3421.70201,-0.01767
3420.99402,-0.01771
3420.28604,-0.01776
3419.57805,-0.01781
3418.87006,-0.01786
3418.16208,-0.01792
3417.45409,-0.01797
3416.7461,-0.01803
3416.03811,-0.01809
3415.33013,-0.01815
3414.62214,-0.01821
3413.91415,-0.01827
3413.20617,-0.01834
3412.49818,-0.0184
3411.79019,-0.01846
3411.0822,-0.01852
3410.37422,-0.01857
3409.66623,-0.01863
3408.95824,-0.01868
3408.25025,-0.01874
3407.54227,-0.01879
3406.83428,-0.01884
3406.12629,-0.01888
3405.41831,-0.01893
3404.71032,-0.01897
3404.00233,-0.01901
3403.29434,-0.01905
3402.58636,-0.01908
3401.87837,-0.01912
3401.17038,-0.01915
3400.4624,-0.01919
3399.75441,-0.01922
3399.04642,-0.01925
3398.33843,-0.01928
3397.63045,-0.01931
3396.92246,-0.01934
3396.21447,-0.01938
3395.50649,-0.0194
3394.7985,-0.01943
3394.09051,-0.01946
3393.38252,-0.01949
3392.67454,-0.01952
3391.96655,-0.01955
3391.25856,-0.01957
3390.55058,-0.0196
3389.84259,-0.01963
3389.1346,-0.01965
3388.42661,-0.01968
3387.71863,-0.0197
3387.01064,-0.01973
3386.30265,-0.01975
3385.59467,-0.01978
3384.88668,-0.0198
3384.17869,-0.01983
3383.4707,-0.01986
3382.76272,-0.01988
3382.05473,-0.01991
3381.34674,-0.01994
3380.63876,-0.01996
3379.93077,-0.01999
3379.22278,-0.02002
3378.51479,-0.02005
3377.80681,-0.02008
3377.09882,-0.02011
3376.39083,-0.02014
3375.68284,-0.02017
3374.97486,-0.0202
3374.26687,-0.02024
3373.55888,-0.02027
3372.8509,-0.0203
3372.14291,-0.02033
3371.43492,-0.02036
3370.72693,-0.02039
3370.01895,-0.02041
3369.31096,-0.02044
3368.60297,-0.02046
3367.89499,-0.02049
3367.187,-0.02051
3366.47901,-0.02053
3365.77102,-0.02054
3365.06304,-0.02056
3364.35505,-0.02058
3363.64706,-0.02059
3362.93908,-0.0206
3362.23109,-0.02061
3361.5231,-0.02062
3360.81511,-0.02063
3360.10713,-0.02063
3359.39914,-0.02064
3358.69115,-0.02065
3357.98317,-0.02065
3357.27518,-0.02065
3356.56719,-0.02066
3355.8592,-0.02066
3355.15122,-0.02067
3354.44323,-0.02067
3353.73524,-0.02068
3353.02726,-0.02069
3352.31927,-0.0207
3351.61128,-0.02071
3350.90329,-0.02072
3350.19531,-0.02073
3349.48732,-0.02074
3348.77933,-0.02075
3348.07135,-0.02077
3347.36336,-0.02078
3346.65537,-0.0208
3345.94738,-0.02082
3345.2394,-0.02084
3344.53141,-0.02085
3343.82342,-0.02087
3343.11543,-0.02089
3342.40745,-0.02091
3341.69946,-0.02093
3340.99147,-0.02095
3340.28349,-0.02096
3339.5755,-0.02098
3338.86751,-0.02099
3338.15952,-0.021
3337.45154,-0.02101
3336.74355,-0.02102
3336.03556,-0.02102
3335.32758,-0.02102
3334.61959,-0.02102
3333.9116,-0.02102
3333.20361,-0.02101
3332.49563,-0.021
3331.78764,-0.02099
3331.07965,-0.02098
3330.37167,-0.02096
3329.66368,-0.02094
3328.95569,-0.02092
3328.2477,-0.0209
3327.53972,-0.02088
3326.83173,-0.02086
3326.12374,-0.02083
3325.41576,-0.02081
3324.70777,-0.02078
3323.99978,-0.02076
3323.29179,-0.02073
3322.58381,-0.02071
3321.87582,-0.02069
3321.16783,-0.02066
3320.45985,-0.02064
3319.75186,-0.02062
3319.04387,-0.0206
3318.33588,-0.02058
3317.6279,-0.02056
3316.91991,-0.02054
3316.21192,-0.02052
3315.50394,-0.0205
3314.79595,-0.02049
3314.08796,-0.02047
3313.37997,-0.02045
3312.67199,-0.02044
3311.964,-0.02042
3311.25601,-0.02041
3310.54802,-0.02039
3309.84004,-0.02038
3309.13205,-0.02036
3308.42406,-0.02035
3307.71608,-0.02033
3307.00809,-0.02031
3306.3001,-0.02029
3305.59211,-0.02027
3304.88413,-0.02025
3304.17614,-0.02023
3303.46815,-0.0202
3302.76017,-0.02018
3302.05218,-0.02016
3301.34419,-0.02013
3300.6362,-0.02011
3299.92822,-0.02009
3299.22023,-0.02006
3298.51224,-0.02004
3297.80426,-0.02002
3297.09627,-0.02
3296.38828,-0.01998
3295.68029,-0.01996
3294.97231,-0.01994
3294.26432,-0.01993
3293.55633,-0.01991
3292.84835,-0.0199
3292.14036,-0.01988
3291.43237,-0.01987
3290.72438,-0.01986
3290.0164,-0.01985
3289.30841,-0.01984
3288.60042,-0.01983
3287.89244,-0.01982
3287.18445,-0.01981
3286.47646,-0.01979
3285.76847,-0.01978
3285.06049,-0.01977
3284.3525,-0.01976
3283.64451,-0.01975
3282.93653,-0.01974
3282.22854,-0.01973
3281.52055,-0.01972
3280.81256,-0.01971
3280.10458,-0.01969
3279.39659,-0.01968
3278.6886,-0.01967
3277.98061,-0.01966
3277.27263,-0.01965
3276.56464,-0.01963
3275.85665,-0.01962
3275.14867,-0.01961
3274.44068,-0.0196
3273.73269,-0.01959
3273.0247,-0.01958
3272.31672,-0.01957
3271.60873,-0.01956
3270.90074,-0.01956
3270.19276,-0.01955
3269.48477,-0.01955
3268.77678,-0.01955
3268.06879,-0.01954
3267.36081,-0.01954
3266.65282,-0.01954
3265.94483,-0.01955
3265.23685,-0.01955
3264.52886,-0.01955
3263.82087,-0.01955
3263.11288,-0.01955
3262.4049,-0.01955
3261.69691,-0.01956
3260.98892,-0.01956
3260.28094,-0.01956
3259.57295,-0.01955
3258.86496,-0.01955
3258.15697,-0.01955
3257.44899,-0.01954
3256.741,-0.01954
3256.03301,-0.01953
3255.32503,-0.01953
3254.61704,-0.01952
3253.90905,-0.01952
3253.20106,-0.01952
3252.49308,-0.01951
3251.78509,-0.01951
3251.0771,-0.01951
3250.36912,-0.01951
3249.66113,-0.01952
3248.95314,-0.01952
3248.24515,-0.01953
3247.53717,-0.01954
3246.82918,-0.01954
3246.12119,-0.01956
3245.4132,-0.01957
3244.70522,-0.01958
3243.99723,-0.01959
3243.28924,-0.0196
3242.58126,-0.01962
3241.87327,-0.01963
3241.16528,-0.01964
3240.45729,-0.01964
3239.74931,-0.01965
3239.04132,-0.01966
3238.33333,-0.01966
3237.62535,-0.01966
3236.91736,-0.01966
3236.20937,-0.01966
3235.50138,-0.01966
3234.7934,-0.01966
3234.08541,-0.01966
3233.37742,-0.01965
3232.66944,-0.01965
3231.96145,-0.01964
3231.25346,-0.01964
3230.54547,-0.01963
3229.83749,-0.01963
3229.1295,-0.01963
3228.42151,-0.01962
3227.71353,-0.01962
3227.00554,-0.01962
3226.29755,-0.01962
3225.58956,-0.01962
3224.88158,-0.01961
3224.17359,-0.01961
3223.4656,-0.01961
3222.75762,-0.01961
3222.04963,-0.01961
3221.34164,-0.0196
3220.63365,-0.0196
3219.92567,-0.01959
3219.21768,-0.01958
3218.50969,-0.01957
3217.80171,-0.01956
3217.09372,-0.01954
3216.38573,-0.01953
3215.67774,-0.01951
3214.96976,-0.01949
3214.26177,-0.01947
3213.55378,-0.01945
3212.84579,-0.01943
3212.13781,-0.0194
3211.42982,-0.01938
3210.72183,-0.01935
3210.01385,-0.01933
3209.30586,-0.01931
3208.59787,-0.01928
3207.88988,-0.01926
3207.1819,-0.01924
3206.47391,-0.01922
3205.76592,-0.0192
3205.05794,-0.01918
3204.34995,-0.01917
3203.64196,-0.01915
3202.93397,-0.01914
3202.22599,-0.01913
3201.518,-0.01911
3200.81001,-0.0191
3200.10203,-0.01909
3199.39404,-0.01907
3198.68605,-0.01906
3197.97806,-0.01904
3197.27008,-0.01902
3196.56209,-0.019
3195.8541,-0.01898
3195.14612,-0.01895
3194.43813,-0.01892
3193.73014,-0.01889
3193.02215,-0.01886
3192.31417,-0.01883
3191.60618,-0.01879
3190.89819,-0.01875
3190.19021,-0.01871
3189.48222,-0.01867
3188.77423,-0.01862
3188.06624,-0.01857
3187.35826,-0.01852
3186.65027,-0.01847
3185.94228,-0.01842
3185.2343,-0.01837
3184.52631,-0.01831
3183.81832,-0.01825
3183.11033,-0.0182
3182.40235,-0.01814
3181.69436,-0.01807
3180.98637,-0.01801
3180.27838,-0.01795
3179.5704,-0.01789
3178.86241,-0.01782
3178.15442,-0.01776
3177.44644,-0.01769
3176.73845,-0.01763
3176.03046,-0.01756
3175.32247,-0.01749
3174.61449,-0.01743
3173.9065,-0.01736
