23B,
3779.23553,-0.00082
3778.52755,-0.00082
3777.81956,-0.00082
3777.11157,-0.00082
3776.40359,-0.00082
3775.6956,-0.00082
3774.98761,-0.00082
3774.27962,-0.00082
3773.57164,-0.00082
3772.86365,-0.00081
3772.15566,-0.00081
3771.44767,-0.00081
3770.73969,-0.0008
3770.0317,-0.0008
3769.32371,-0.0008
3768.61573,-0.0008
3767.90774,-0.0008
3767.19975,-0.00079
3766.49176,-0.00079
3765.78378,-0.00079
3765.07579,-0.00079
3764.3678,-0.00079
3763.65982,-0.0008
3762.95183,-0.0008
3762.24384,-0.0008
3761.53585,-0.0008
3760.82787,-0.0008
3760.11988,-0.00081
3759.41189,-0.00081
3758.70391,-0.00081
3757.99592,-0.00081
3757.28793,-0.00081
3756.57994,-0.00082
3755.87196,-0.00082
3755.16397,-0.00082
3754.45598,-0.00082
3753.748,-0.00082
3753.04001,-0.00082
3752.33202,-0.00082
3751.62403,-0.00082
3750.91605,-0.00081
3750.20806,-0.00081
3749.50007,-0.00081
3748.79209,-0.0008
3748.0841,-0.0008
3747.37611,-0.0008
3746.66812,-0.0008
3745.96014,-0.0008
3745.25215,-0.0008
3744.54416,-0.0008
3743.83618,-0.0008
3743.12819,-0.0008
3742.4202,-0.00081
3741.71221,-0.00081
3741.00423,-0.00082
3740.29624,-0.00083
3739.58825,-0.00084
3738.88026,-0.00085
3738.17228,-0.00086
3737.46429,-0.00087
3736.7563,-0.00088
3736.04832,-0.00089
3735.34033,-0.0009
3734.63234,-0.00092
3733.92435,-0.00093
3733.21637,-0.00094
3732.50838,-0.00095
3731.80039,-0.00095
3731.09241,-0.00096
3730.38442,-0.00097
3729.67643,-0.00097
3728.96844,-0.00098
3728.26046,-0.00098
3727.55247,-0.00099
3726.84448,-0.00099
3726.1365,-0.001
3725.42851,-0.00101
3724.72052,-0.00101
3724.01253,-0.00102
3723.30455,-0.00103
3722.59656,-0.00104
3721.88857,-0.00105
3721.18059,-0.00107
3720.4726,-0.00108
3719.76461,-0.0011
3719.05662,-0.00112
3718.34864,-0.00113
3717.64065,-0.00116
3716.93266,-0.00118
3716.22468,-0.0012
3715.51669,-0.00122
3714.8087,-0.00125
3714.10071,-0.00128
3713.39273,-0.0013
3712.68474,-0.00133
3711.97675,-0.00136
3711.26877,-0.00138
3710.56078,-0.00141
3709.85279,-0.00144
3709.1448,-0.00146
3708.43682,-0.00149
3707.72883,-0.00152
3707.02084,-0.00154
3706.31285,-0.00157
3705.60487,-0.00159
3704.89688,-0.00161
3704.18889,-0.00163
3703.48091,-0.00165
3702.77292,-0.00167
3702.06493,-0.00169
3701.35694,-0.00171
3700.64896,-0.00173
3699.94097,-0.00174
3699.23298,-0.00176
3698.525,-0.00178
3697.81701,-0.00179
3697.10902,-0.00181
3696.40103,-0.00183
3695.69305,-0.00185
3694.98506,-0.00187
3694.27707,-0.00189
3693.56909,-0.00191
3692.8611,-0.00193
3692.15311,-0.00196
3691.44512,-0.00199
3690.73714,-0.00202
3690.02915,-0.00206
3689.32116,-0.0021
3688.61318,-0.00214
3687.90519,-0.00219
3687.1972,-0.00224
3686.48921,-0.00229
3685.78123,-0.00235
3685.07324,-0.00241
3684.36525,-0.00248
3683.65727,-0.00255
3682.94928,-0.00262
3682.24129,-0.00269
3681.5333,-0.00277
3680.82532,-0.00285
3680.11733,-0.00293
3679.40934,-0.00302
3678.70136,-0.0031
3677.99337,-0.00319
3677.28538,-0.00327
3676.57739,-0.00336
3675.86941,-0.00345
3675.16142,-0.00354
3674.45343,-0.00362
3673.74544,-0.00371
3673.03746,-0.00379
3672.32947,-0.00387
3671.62148,-0.00395
3670.9135,-0.00403
3670.20551,-0.00411
3669.49752,-0.00419
3668.78953,-0.00427
3668.08155,-0.00434
3667.37356,-0.00442
3666.66557,-0.00449
3665.95759,-0.00457
3665.2496,-0.00465
3664.54161,-0.00473
3663.83362,-0.0048
3663.12564,-0.00488
3662.41765,-0.00497
3661.70966,-0.00505
3661.00168,-0.00513
3660.29369,-0.00522
3659.5857,-0.00531
3658.87771,-0.0054
3658.16973,-0.00549
3657.46174,-0.00559
3656.75375,-0.00568
3656.04577,-0.00578
3655.33778,-0.00588
3654.62979,-0.00598
3653.9218,-0.00609
3653.21382,-0.00619
3652.50583,-0.0063
3651.79784,-0.00641
3651.08986,-0.00652
3650.38187,-0.00663
3649.67388,-0.00674
3648.96589,-0.00684
3648.25791,-0.00695
3647.54992,-0.00706
3646.84193,-0.00717
3646.13395,-0.00727
3645.42596,-0.00737
3644.71797,-0.00747
3644.00998,-0.00757
3643.302,-0.00767
3642.59401,-0.00776
3641.88602,-0.00785
3641.17803,-0.00794
3640.47005,-0.00803
3639.76206,-0.00812
3639.05407,-0.0082
3638.34609,-0.00828
3637.6381,-0.00836
3636.93011,-0.00844
3636.22212,-0.00852
3635.51414,-0.00859
3634.80615,-0.00866
3634.09816,-0.00873
3633.39018,-0.0088
3632.68219,-0.00887
3631.9742,-0.00894
3631.26621,-0.009
3630.55823,-0.00906
3629.85024,-0.00913
3629.14225,-0.00919
3628.43427,-0.00925
3627.72628,-0.00931
3627.01829,-0.00937
3626.3103,-0.00944
3625.60232,-0.0095
3624.89433,-0.00956
3624.18634,-0.00962
3623.47836,-0.00969
3622.77037,-0.00975
3622.06238,-0.00982
3621.35439,-0.00988
3620.64641,-0.00995
3619.93842,-0.01001
3619.23043,-0.01008
3618.52245,-0.01014
3617.81446,-0.01021
3617.10647,-0.01027
3616.39848,-0.01033
3615.6905,-0.01039
3614.98251,-0.01045
3614.27452,-0.01051
3613.56654,-0.01057
3612.85855,-0.01062
3612.15056,-0.01067
3611.44257,-0.01072
3610.73459,-0.01077
3610.0266,-0.01081
3609.31861,-0.01085
3608.61063,-0.0109
3607.90264,-0.01093
3607.19465,-0.01097
3606.48666,-0.01101
3605.77868,-0.01104
3605.07069,-0.01107
3604.3627,-0.01111
3603.65471,-0.01114
3602.94673,-0.01117
3602.23874,-0.0112
3601.53075,-0.01122
3600.82277,-0.01125
3600.11478,-0.01128
3599.40679,-0.01131
3598.6988,-0.01133
3597.99082,-0.01136
3597.28283,-0.01139
3596.57484,-0.01142
3595.86686,-0.01144
3595.15887,-0.01147
3594.45088,-0.0115
3593.74289,-0.01153
3593.03491,-0.01155
3592.32692,-0.01158
3591.61893,-0.01161
3590.91095,-0.01164
3590.20296,-0.01167
3589.49497,-0.01169
3588.78698,-0.01172
3588.079,-0.01175
3587.37101,-0.01177
3586.66302,-0.0118
3585.95504,-0.01182
3585.24705,-0.01184
3584.53906,-0.01186
3583.83107,-0.01188
3583.12309,-0.0119
3582.4151,-0.01192
3581.70711,-0.01194
3580.99913,-0.01196
3580.29114,-0.01197
3579.58315,-0.01198
3578.87516,-0.012
3578.16718,-0.01201
3577.45919,-0.01202
3576.7512,-0.01203
3576.04322,-0.01204
3575.33523,-0.01205
3574.62724,-0.01206
3573.91925,-0.01206
3573.21127,-0.01207
3572.50328,-0.01207
3571.79529,-0.01208
3571.0873,-0.01208
3570.37932,-0.01208
3569.67133,-0.01209
3568.96334,-0.01209
3568.25536,-0.01209
3567.54737,-0.0121
3566.83938,-0.0121
3566.13139,-0.01211
3565.42341,-0.01211
3564.71542,-0.01212
3564.00743,-0.01213
3563.29945,-0.01214
3562.59146,-0.01215
3561.88347,-0.01217
3561.17548,-0.01218
3560.4675,-0.0122
3559.75951,-0.01222
3559.05152,-0.01224
3558.34354,-0.01226
3557.63555,-0.01228
3556.92756,-0.0123
3556.21957,-0.01232
3555.51159,-0.01234
3554.8036,-0.01236
3554.09561,-0.01238
3553.38763,-0.0124
3552.67964,-0.01242
3551.97165,-0.01244
3551.26366,-0.01245
3550.55568,-0.01247
3549.84769,-0.01248
3549.1397,-0.01249
3548.43172,-0.01251
3547.72373,-0.01252
3547.01574,-0.01253
3546.30775,-0.01254
3545.59977,-0.01255
3544.89178,-0.01256
3544.18379,-0.01257
3543.47581,-0.01258
3542.76782,-0.01259
3542.05983,-0.0126
3541.35184,-0.01261
3540.64386,-0.01261
3539.93587,-0.01262
3539.22788,-0.01263
3538.51989,-0.01264
3537.81191,-0.01265
3537.10392,-0.01266
3536.39593,-0.01267
3535.68795,-0.01268
3534.97996,-0.01268
3534.27197,-0.01269
3533.56398,-0.01271
3532.856,-0.01272
3532.14801,-0.01273
3531.44002,-0.01274
3530.73204,-0.01276
3530.02405,-0.01277
3529.31606,-0.01279
3528.60807,-0.01281
3527.90009,-0.01283
3527.1921,-0.01285
3526.48411,-0.01287
3525.77613,-0.0129
3525.06814,-0.01292
3524.36015,-0.01295
3523.65216,-0.01298
3522.94418,-0.013
3522.23619,-0.01303
3521.5282,-0.01306
3520.82022,-0.01309
3520.11223,-0.01312
3519.40424,-0.01315
3518.69625,-0.01318
3517.98827,-0.0132
3517.28028,-0.01323
3516.57229,-0.01326
3515.86431,-0.01328
3515.15632,-0.0133
3514.44833,-0.01332
3513.74034,-0.01335
3513.03236,-0.01336
3512.32437,-0.01338
3511.61638,-0.0134
3510.9084,-0.01342
3510.20041,-0.01343
3509.49242,-0.01345
3508.78443,-0.01347
3508.07645,-0.01349
3507.36846,-0.0135
3506.66047,-0.01352
3505.95248,-0.01354
3505.2445,-0.01357
3504.53651,-0.01359
3503.82852,-0.01361
3503.12054,-0.01364
3502.41255,-0.01367
3501.70456,-0.0137
3500.99657,-0.01373
3500.28859,-0.01377
3499.5806,-0.0138
3498.87261,-0.01384
3498.16463,-0.01388
3497.45664,-0.01392
3496.74865,-0.01396
3496.04066,-0.014
3495.33268,-0.01404
3494.62469,-0.01408
3493.9167,-0.01413
3493.20872,-0.01417
3492.50073,-0.01421
3491.79274,-0.01425
3491.08475,-0.01429
3490.37677,-0.01433
3489.66878,-0.01436
3488.96079,-0.0144
3488.25281,-0.01443
3487.54482,-0.01447
3486.83683,-0.0145
3486.12884,-0.01454
3485.42086,-0.01457
3484.71287,-0.0146
3484.00488,-0.01463
3483.2969,-0.01466
3482.58891,-0.01469
3481.88092,-0.01472
3481.17293,-0.01475
3480.46495,-0.01478
3479.75696,-0.01482
3479.04897,-0.01485
3478.34099,-0.01489
3477.633,-0.01493
3476.92501,-0.01496
3476.21702,-0.01501
3475.50904,-0.01505
3474.80105,-0.01509
3474.09306,-0.01513
3473.38507,-0.01518
3472.67709,-0.01522
3471.9691,-0.01527
3471.26111,-0.01532
3470.55313,-0.01536
3469.84514,-0.01541
3469.13715,-0.01545
3468.42916,-0.0155
3467.72118,-0.01554
3467.01319,-0.01559
3466.3052,-0.01563
3465.59722,-0.01568
3464.88923,-0.01572
3464.18124,-0.01577
3463.47325,-0.01581
3462.76527,-0.01585
3462.05728,-0.0159
3461.34929,-0.01594
3460.64131,-0.01599
3459.93332,-0.01603
3459.22533,-0.01608
3458.51734,-0.01613
3457.80936,-0.01617
3457.10137,-0.01622
3456.39338,-0.01626
3455.6854,-0.01631
3454.97741,-0.01635
3454.26942,-0.0164
3453.56143,-0.01644
3452.85345,-0.01649
3452.14546,-0.01653
3451.43747,-0.01657
3450.72949,-0.01661
3450.0215,-0.01665
3449.31351,-0.01669
3448.60552,-0.01673
3447.89754,-0.01677
3447.18955,-0.01681
3446.48156,-0.01685
3445.77358,-0.01688
3445.06559,-0.01692
3444.3576,-0.01696
3443.64961,-0.017
3442.94163,-0.01704
3442.23364,-0.01708
3441.52565,-0.01712
3440.81766,-0.01716
3440.10968,-0.01721
3439.40169,-0.01725
3438.6937,-0.01729
3437.98572,-0.01734
3437.27773,-0.01738
3436.56974,-0.01743
3435.86175,-0.01748
3435.15377,-0.01752
3434.44578,-0.01757
3433.73779,-0.01762
3433.02981,-0.01767
3432.32182,-0.01772
3431.61383,-0.01777
3430.90584,-0.01782
3430.19786,-0.01787
3429.48987,-0.01793
3428.78188,-0.01798
3428.0739,-0.01803
3427.36591,-0.01808
3426.65792,-0.01814
3425.94993,-0.01819
3425.24195,-0.01824
3424.53396,-0.01829
3423.82597,-0.01834
3423.11799,-0.01839
3422.41,-0.01844
3421.70201,-0.01849
3420.99402,-0.01853
3420.28604,-0.01858
3419.57805,-0.01862
3418.87006,-0.01867
3418.16208,-0.01871
3417.45409,-0.01875
3416.7461,-0.01879
3416.03811,-0.01883
3415.33013,-0.01887
3414.62214,-0.01891
3413.91415,-0.01895
3413.20617,-0.01899
3412.49818,-0.01903
3411.79019,-0.01907
3411.0822,-0.01911
3410.37422,-0.01915
3409.66623,-0.01919
3408.95824,-0.01923
3408.25025,-0.01928
3407.54227,-0.01932
3406.83428,-0.01936
3406.12629,-0.0194
3405.41831,-0.01944
3404.71032,-0.01948
3404.00233,-0.01952
3403.29434,-0.01956
3402.58636,-0.0196
3401.87837,-0.01964
3401.17038,-0.01968
3400.4624,-0.01972
3399.75441,-0.01976
3399.04642,-0.0198
3398.33843,-0.01985
3397.63045,-0.01989
3396.92246,-0.01993
3396.21447,-0.01997
3395.50649,-0.02002
3394.7985,-0.02006
3394.09051,-0.02011
3393.38252,-0.02015
3392.67454,-0.02019
3391.96655,-0.02023
3391.25856,-0.02027
3390.55058,-0.02031
3389.84259,-0.02035
3389.1346,-0.02039
3388.42661,-0.02042
3387.71863,-0.02045
3387.01064,-0.02048
3386.30265,-0.02051
3385.59467,-0.02053
3384.88668,-0.02056
3384.17869,-0.02058
3383.4707,-0.0206
3382.76272,-0.02062
3382.05473,-0.02064
3381.34674,-0.02065
3380.63876,-0.02067
3379.93077,-0.02069
3379.22278,-0.0207
3378.51479,-0.02072
3377.80681,-0.02073
3377.09882,-0.02075
3376.39083,-0.02077
3375.68284,-0.02078
3374.97486,-0.0208
3374.26687,-0.02081
3373.55888,-0.02083
3372.8509,-0.02084
3372.14291,-0.02086
3371.43492,-0.02087
3370.72693,-0.02088
3370.01895,-0.0209
3369.31096,-0.02091
3368.60297,-0.02092
3367.89499,-0.02093
3367.187,-0.02094
3366.47901,-0.02096
3365.77102,-0.02097
3365.06304,-0.02098
3364.35505,-0.02099
3363.64706,-0.021
3362.93908,-0.02101
3362.23109,-0.02103
3361.5231,-0.02104
3360.81511,-0.02106
3360.10713,-0.02108
3359.39914,-0.0211
3358.69115,-0.02112
3357.98317,-0.02115
3357.27518,-0.02118
3356.56719,-0.0212
3355.8592,-0.02123
3355.15122,-0.02126
3354.44323,-0.02129
3353.73524,-0.02132
3353.02726,-0.02135
3352.31927,-0.02138
3351.61128,-0.02141
3350.90329,-0.02144
3350.19531,-0.02146
3349.48732,-0.02148
3348.77933,-0.0215
3348.07135,-0.02151
3347.36336,-0.02152
3346.65537,-0.02152
3345.94738,-0.02153
3345.2394,-0.02152
3344.53141,-0.02151
3343.82342,-0.0215
3343.11543,-0.02148
3342.40745,-0.02146
3341.69946,-0.02144
3340.99147,-0.02141
3340.28349,-0.02138
3339.5755,-0.02134
3338.86751,-0.02131
3338.15952,-0.02127
3337.45154,-0.02123
3336.74355,-0.02119
3336.03556,-0.02115
3335.32758,-0.02112
3334.61959,-0.02108
3333.9116,-0.02105
3333.20361,-0.02102
3332.49563,-0.02099
3331.78764,-0.02096
3331.07965,-0.02094
3330.37167,-0.02092
3329.66368,-0.0209
3328.95569,-0.02089
3328.2477,-0.02088
3327.53972,-0.02087
3326.83173,-0.02087
3326.12374,-0.02086
3325.41576,-0.02086
3324.70777,-0.02086
3323.99978,-0.02086
3323.29179,-0.02086
3322.58381,-0.02086
3321.87582,-0.02087
3321.16783,-0.02087
3320.45985,-0.02087
3319.75186,-0.02087
3319.04387,-0.02087
3318.33588,-0.02087
3317.6279,-0.02087
3316.91991,-0.02087
3316.21192,-0.02087
3315.50394,-0.02086
3314.79595,-0.02086
3314.08796,-0.02085
3313.37997,-0.02084
3312.67199,-0.02083
3311.964,-0.02083
3311.25601,-0.02082
3310.54802,-0.02081
3309.84004,-0.0208
3309.13205,-0.02079
3308.42406,-0.02077
3307.71608,-0.02076
3307.00809,-0.02076
3306.3001,-0.02075
3305.59211,-0.02074
3304.88413,-0.02073
3304.17614,-0.02072
3303.46815,-0.02071
3302.76017,-0.02071
3302.05218,-0.0207
3301.34419,-0.02069
3300.6362,-0.02069
3299.92822,-0.02068
3299.22023,-0.02067
3298.51224,-0.02067
3297.80426,-0.02066
3297.09627,-0.02065
3296.38828,-0.02064
3295.68029,-0.02063
3294.97231,-0.02062
3294.26432,-0.0206
3293.55633,-0.02059
3292.84835,-0.02057
3292.14036,-0.02056
3291.43237,-0.02054
3290.72438,-0.02053
3290.0164,-0.02051
3289.30841,-0.02049
3288.60042,-0.02048
3287.89244,-0.02046
3287.18445,-0.02045
3286.47646,-0.02043
3285.76847,-0.02042
3285.06049,-0.02041
3284.3525,-0.0204
3283.64451,-0.02039
3282.93653,-0.02038
3282.22854,-0.02037
3281.52055,-0.02036
3280.81256,-0.02036
3280.10458,-0.02035
3279.39659,-0.02034
3278.6886,-0.02033
3277.98061,-0.02032
3277.27263,-0.02031
3276.56464,-0.0203
3275.85665,-0.02028
3275.14867,-0.02027
3274.44068,-0.02026
3273.73269,-0.02024
3273.0247,-0.02023
3272.31672,-0.02022
3271.60873,-0.0202
3270.90074,-0.02019
3270.19276,-0.02017
3269.48477,-0.02016
3268.77678,-0.02015
3268.06879,-0.02013
3267.36081,-0.02012
3266.65282,-0.02011
3265.94483,-0.0201
3265.23685,-0.02009
3264.52886,-0.02008
3263.82087,-0.02007
3263.11288,-0.02007
3262.4049,-0.02006
3261.69691,-0.02006
3260.98892,-0.02006
3260.28094,-0.02006
3259.57295,-0.02007
3258.86496,-0.02007
3258.15697,-0.02008
3257.44899,-0.02008
3256.741,-0.02009
3256.03301,-0.0201
3255.32503,-0.02011
3254.61704,-0.02012
3253.90905,-0.02013
3253.20106,-0.02014
3252.49308,-0.02014
3251.78509,-0.02015
3251.0771,-0.02016
3250.36912,-0.02016
3249.66113,-0.02016
3248.95314,-0.02016
3248.24515,-0.02016
3247.53717,-0.02016
3246.82918,-0.02016
3246.12119,-0.02015
3245.4132,-0.02014
3244.70522,-0.02014
3243.99723,-0.02013
3243.28924,-0.02012
3242.58126,-0.02011
3241.87327,-0.0201
3241.16528,-0.02009
3240.45729,-0.02009
3239.74931,-0.02008
3239.04132,-0.02008
3238.33333,-0.02008
3237.62535,-0.02008
3236.91736,-0.02008
3236.20937,-0.02008
3235.50138,-0.02009
3234.7934,-0.0201
3234.08541,-0.02011
3233.37742,-0.02012
3232.66944,-0.02013
3231.96145,-0.02014
3231.25346,-0.02015
3230.54547,-0.02016
3229.83749,-0.02018
3229.1295,-0.02019
3228.42151,-0.02019
3227.71353,-0.0202
3227.00554,-0.02021
3226.29755,-0.02021
3225.58956,-0.02021
3224.88158,-0.02021
3224.17359,-0.0202
3223.4656,-0.0202
3222.75762,-0.02019
3222.04963,-0.02018
3221.34164,-0.02017
3220.63365,-0.02016
3219.92567,-0.02015
3219.21768,-0.02013
3218.50969,-0.02012
3217.80171,-0.0201
3217.09372,-0.02009
3216.38573,-0.02007
3215.67774,-0.02006
3214.96976,-0.02004
3214.26177,-0.02002
3213.55378,-0.02001
3212.84579,-0.01999
3212.13781,-0.01998
3211.42982,-0.01996
3210.72183,-0.01994
3210.01385,-0.01993
3209.30586,-0.01991
3208.59787,-0.01989
3207.88988,-0.01987
3207.1819,-0.01984
3206.47391,-0.01982
3205.76592,-0.01979
3205.05794,-0.01976
3204.34995,-0.01973
3203.64196,-0.0197
3202.93397,-0.01967
3202.22599,-0.01963
3201.518,-0.0196
3200.81001,-0.01956
3200.10203,-0.01951
3199.39404,-0.01947
3198.68605,-0.01943
3197.97806,-0.01938
3197.27008,-0.01933
3196.56209,-0.01929
3195.8541,-0.01924
3195.14612,-0.01919
3194.43813,-0.01914
3193.73014,-0.01908
3193.02215,-0.01903
3192.31417,-0.01898
3191.60618,-0.01893
3190.89819,-0.01887
3190.19021,-0.01882
3189.48222,-0.01877
3188.77423,-0.01871
3188.06624,-0.01865
3187.35826,-0.0186
3186.65027,-0.01854
3185.94228,-0.01848
3185.2343,-0.01842
3184.52631,-0.01836
3183.81832,-0.0183
3183.11033,-0.01823
3182.40235,-0.01817
3181.69436,-0.01811
3180.98637,-0.01804
3180.27838,-0.01798
3179.5704,-0.01791
3178.86241,-0.01784
3178.15442,-0.01777
3177.44644,-0.01771
3176.73845,-0.01764
3176.03046,-0.01757
3175.32247,-0.0175
3174.61449,-0.01743
3173.9065,-0.01736
